model,checkpoint,view,source,tsne_x,tsne_y
sharedlam2,001000,raw,video_2cam,-32.26,-40.26
sharedlam2,001000,raw,video_2cam,-33.0,1.49
sharedlam2,001000,raw,video_2cam,17.84,44.72
sharedlam2,001000,raw,video_2cam,-29.23,-44.74
sharedlam2,001000,raw,video_2cam,17.6,43.81
sharedlam2,001000,raw,video_2cam,-43.18,-14.89
sharedlam2,001000,raw,video_2cam,-16.61,-22.51
sharedlam2,001000,raw,video_2cam,17.55,46.18
sharedlam2,001000,raw,video_2cam,-26.02,68.32
sharedlam2,001000,raw,video_2cam,-50.47,7.82
sharedlam2,001000,raw,video_2cam,-54.73,-27.17
sharedlam2,001000,raw,video_2cam,-50.5,-46.35
sharedlam2,001000,raw,video_2cam,-1.51,-60.95
sharedlam2,001000,raw,video_2cam,-63.82,-30.15
sharedlam2,001000,raw,video_2cam,-35.99,-53.55
sharedlam2,001000,raw,video_2cam,23.13,62.22
sharedlam2,001000,raw,video_2cam,11.66,73.06
sharedlam2,001000,raw,video_2cam,-31.46,-28.18
sharedlam2,001000,raw,video_2cam,-29.42,-49.71
sharedlam2,001000,raw,video_2cam,-54.25,-21.0
sharedlam2,001000,raw,video_2cam,-64.35,-35.06
sharedlam2,001000,raw,video_2cam,-1.13,-63.49
sharedlam2,001000,raw,video_2cam,-40.88,26.6
sharedlam2,001000,raw,video_2cam,22.04,38.65
sharedlam2,001000,raw,video_2cam,79.21,10.61
sharedlam2,001000,raw,video_2cam,-52.41,-49.92
sharedlam2,001000,raw,video_2cam,-39.24,-42.79
sharedlam2,001000,raw,video_2cam,73.71,28.34
sharedlam2,001000,raw,video_2cam,-37.38,-54.43
sharedlam2,001000,raw,video_2cam,-58.48,23.49
sharedlam2,001000,raw,video_2cam,17.7,39.59
sharedlam2,001000,raw,video_2cam,-58.89,7.33
sharedlam2,001000,raw,video_2cam,-64.53,-1.32
sharedlam2,001000,raw,video_2cam,-35.92,-50.75
sharedlam2,001000,raw,video_2cam,20.63,40.29
sharedlam2,001000,raw,video_2cam,-50.61,-64.54
sharedlam2,001000,raw,video_2cam,-7.18,-62.63
sharedlam2,001000,raw,video_2cam,-27.49,65.51
sharedlam2,001000,raw,video_2cam,-15.81,-64.04
sharedlam2,001000,raw,video_2cam,-67.51,29.41
sharedlam2,001000,raw,video_2cam,-27.73,66.21
sharedlam2,001000,raw,video_2cam,-54.44,-27.79
sharedlam2,001000,raw,video_2cam,34.24,40.87
sharedlam2,001000,raw,video_2cam,61.65,14.57
sharedlam2,001000,raw,video_2cam,57.2,38.36
sharedlam2,001000,raw,video_2cam,-7.6,-40.01
sharedlam2,001000,raw,video_2cam,-14.64,56.82
sharedlam2,001000,raw,video_2cam,-15.73,61.03
sharedlam2,001000,raw,video_2cam,-29.72,-49.1
sharedlam2,001000,raw,video_2cam,-44.54,28.59
sharedlam2,001000,raw,video_2cam,-17.16,-23.68
sharedlam2,001000,raw,video_2cam,-27.08,68.91
sharedlam2,001000,raw,video_2cam,-58.95,-1.45
sharedlam2,001000,raw,video_2cam,-62.01,35.19
sharedlam2,001000,raw,video_2cam,72.03,22.57
sharedlam2,001000,raw,video_2cam,-1.22,-63.35
sharedlam2,001000,raw,video_2cam,34.48,39.94
sharedlam2,001000,raw,video_2cam,-4.96,-45.97
sharedlam2,001000,raw,video_2cam,76.9,20.95
sharedlam2,001000,raw,video_2cam,73.92,28.08
sharedlam2,001000,raw,video_2cam,78.34,11.81
sharedlam2,001000,raw,video_2cam,-21.53,-33.59
sharedlam2,001000,raw,video_2cam,30.26,60.85
sharedlam2,001000,raw,video_2cam,12.23,71.85
sharedlam2,001000,raw,video_2cam,25.13,49.56
sharedlam2,001000,raw,video_2cam,-54.87,-27.6
sharedlam2,001000,raw,video_2cam,22.53,62.59
sharedlam2,001000,raw,video_2cam,-48.65,6.46
sharedlam2,001000,raw,video_2cam,-27.19,65.78
sharedlam2,001000,raw,video_2cam,-42.17,26.76
sharedlam2,001000,raw,video_2cam,-51.25,15.93
sharedlam2,001000,raw,video_2cam,-14.6,-31.31
sharedlam2,001000,raw,video_2cam,38.81,40.48
sharedlam2,001000,raw,video_2cam,70.33,20.64
sharedlam2,001000,raw,video_2cam,66.53,23.14
sharedlam2,001000,raw,video_2cam,-43.25,9.56
sharedlam2,001000,raw,video_2cam,-58.74,23.01
sharedlam2,001000,raw,video_2cam,37.15,40.53
sharedlam2,001000,raw,video_2cam,-27.56,-47.15
sharedlam2,001000,raw,video_2cam,-52.38,-43.18
sharedlam2,001000,raw,video_2cam,-51.98,-61.55
sharedlam2,001000,raw,video_2cam,-53.45,-47.06
sharedlam2,001000,raw,video_2cam,30.53,32.09
sharedlam2,001000,raw,video_2cam,-16.69,-24.56
sharedlam2,001000,raw,video_2cam,-31.31,-2.76
sharedlam2,001000,raw,video_2cam,-67.1,-29.1
sharedlam2,001000,raw,video_2cam,-56.64,-25.42
sharedlam2,001000,raw,video_2cam,58.23,37.74
sharedlam2,001000,raw,video_2cam,32.71,27.05
sharedlam2,001000,raw,video_2cam,-3.79,-54.26
sharedlam2,001000,raw,video_2cam,-38.3,-31.74
sharedlam2,001000,raw,video_2cam,-8.35,66.98
sharedlam2,001000,raw,video_2cam,-30.11,-58.26
sharedlam2,001000,raw,video_2cam,-16.85,58.5
sharedlam2,001000,raw,video_2cam,-62.62,38.28
sharedlam2,001000,raw,video_2cam,-10.52,-60.82
sharedlam2,001000,raw,video_2cam,31.31,32.94
sharedlam2,001000,raw,video_2cam,-14.27,-32.67
sharedlam2,001000,raw,video_2cam,-27.05,66.43
sharedlam2,001000,raw,video_2cam,-47.22,-32.68
sharedlam2,001000,raw,video_2cam,-67.36,-29.12
sharedlam2,001000,raw,video_2cam,75.23,19.38
sharedlam2,001000,raw,video_2cam,-34.6,-33.19
sharedlam2,001000,raw,video_2cam,-63.27,-1.54
sharedlam2,001000,raw,video_2cam,17.86,58.59
sharedlam2,001000,raw,video_2cam,-20.8,-8.66
sharedlam2,001000,raw,video_2cam,-58.4,7.66
sharedlam2,001000,raw,video_2cam,-61.19,34.29
sharedlam2,001000,raw,video_2cam,-49.56,8.03
sharedlam2,001000,raw,video_2cam,-44.51,9.75
sharedlam2,001000,raw,video_2cam,-37.46,-51.98
sharedlam2,001000,raw,video_2cam,-57.38,6.31
sharedlam2,001000,raw,video_2cam,10.84,70.72
sharedlam2,001000,raw,video_2cam,19.06,58.83
sharedlam2,001000,raw,video_2cam,-24.48,-40.92
sharedlam2,001000,raw,video_2cam,-30.72,-28.52
sharedlam2,001000,raw,video_2cam,13.56,73.58
sharedlam2,001000,raw,video_2cam,-61.98,20.38
sharedlam2,001000,raw,video_2cam,22.49,64.28
sharedlam2,001000,raw,video_2cam,-48.36,6.49
sharedlam2,001000,raw,video_2cam,-11.36,67.37
sharedlam2,001000,raw,video_2cam,73.19,24.43
sharedlam2,001000,raw,video_2cam,-51.6,-53.86
sharedlam2,001000,raw,video_2cam,73.02,17.61
sharedlam2,001000,raw,video_2cam,-6.32,-41.92
sharedlam2,001000,raw,video_2cam,-43.54,26.53
sharedlam2,001000,raw,video_2cam,-50.53,8.59
sharedlam2,001000,raw,video_2cam,76.8,14.53
sharedlam2,001000,raw,video_2cam,-22.75,-30.01
sharedlam2,001000,raw,video_2cam,23.95,39.93
sharedlam2,001000,raw,video_2cam,-67.57,-33.44
sharedlam2,001000,raw,video_2cam,-46.63,23.92
sharedlam2,001000,raw,video_2cam,22.19,39.35
sharedlam2,001000,raw,video_2cam,-13.47,63.84
sharedlam2,001000,raw,video_2cam,-70.5,27.87
sharedlam2,001000,raw,video_2cam,-17.41,-12.49
sharedlam2,001000,raw,video_2cam,-65.96,33.33
sharedlam2,001000,raw,video_2cam,-25.71,-27.64
sharedlam2,001000,raw,video_2cam,67.27,22.36
sharedlam2,001000,raw,video_2cam,-13.81,-35.02
sharedlam2,001000,raw,video_2cam,-65.2,17.62
sharedlam2,001000,raw,video_2cam,-29.83,-47.04
sharedlam2,001000,raw,video_2cam,-43.21,-29.72
sharedlam2,001000,raw,video_2cam,-28.46,-32.15
sharedlam2,001000,raw,video_2cam,-33.25,1.44
sharedlam2,001000,raw,video_2cam,37.61,41.38
sharedlam2,001000,raw,video_2cam,-31.41,-28.21
sharedlam2,001000,raw,video_2cam,-13.21,-66.33
sharedlam2,001000,raw,video_2cam,-62.21,36.78
sharedlam2,001000,raw,video_2cam,-22.94,-53.58
sharedlam2,001000,raw,video_2cam,69.06,20.53
sharedlam2,001000,raw,video_2cam,76.96,14.25
sharedlam2,001000,raw,video_2cam,-68.12,18.21
sharedlam2,001000,raw,video_2cam,-56.69,24.69
sharedlam2,001000,raw,video_2cam,-30.79,-37.6
sharedlam2,001000,raw,video_2cam,-15.11,-37.66
sharedlam2,001000,raw,video_2cam,-67.49,2.35
sharedlam2,001000,raw,video_2cam,-35.59,-33.17
sharedlam2,001000,raw,video_2cam,61.13,22.75
sharedlam2,001000,raw,video_2cam,-63.52,-35.88
sharedlam2,001000,raw,video_2cam,-62.65,34.59
sharedlam2,001000,raw,video_2cam,57.57,37.82
sharedlam2,001000,raw,video_2cam,-26.47,-44.06
sharedlam2,001000,raw,video_2cam,-53.43,-47.74
sharedlam2,001000,raw,video_2cam,72.46,30.57
sharedlam2,001000,raw,video_2cam,-33.81,-47.69
sharedlam2,001000,raw,video_2cam,-15.52,-64.55
sharedlam2,001000,raw,video_2cam,21.6,56.62
sharedlam2,001000,raw,video_2cam,-21.62,78.43
sharedlam2,001000,raw,video_2cam,-13.84,-57.96
sharedlam2,001000,raw,video_2cam,-1.44,-53.45
sharedlam2,001000,raw,video_2cam,-43.53,-29.93
sharedlam2,001000,raw,video_2cam,-50.05,8.04
sharedlam2,001000,raw,video_2cam,-39.93,-16.18
sharedlam2,001000,raw,video_2cam,-15.88,-21.8
sharedlam2,001000,raw,video_2cam,72.4,17.81
sharedlam2,001000,raw,video_2cam,-23.58,-38.37
sharedlam2,001000,raw,video_2cam,-66.48,29.29
sharedlam2,001000,raw,video_2cam,-34.54,-33.72
sharedlam2,001000,raw,video_2cam,-71.25,28.11
sharedlam2,001000,raw,video_2cam,72.75,17.76
sharedlam2,001000,raw,video_2cam,-22.18,-35.15
sharedlam2,001000,raw,video_2cam,-25.45,67.08
sharedlam2,001000,raw,video_2cam,22.26,49.14
sharedlam2,001000,raw,video_2cam,-36.58,-51.36
sharedlam2,001000,raw,video_2cam,-36.18,-54.07
sharedlam2,001000,raw,video_2cam,-31.4,-3.05
sharedlam2,001000,raw,video_2cam,-24.44,64.99
sharedlam2,001000,raw,video_2cam,-11.31,67.64
sharedlam2,001000,raw,video_2cam,-43.59,-14.62
sharedlam2,001000,raw,video_2cam,-20.59,-18.82
sharedlam2,001000,raw,video_2cam,-4.25,-56.07
sharedlam2,001000,raw,video_2cam,22.7,49.82
sharedlam2,001000,raw,video_2cam,-42.14,27.4
sharedlam2,001000,raw,video_2cam,-37.19,-54.88
sharedlam2,001000,raw,video_2cam,-68.5,1.8
sharedlam2,001000,raw,video_2cam,78.47,10.22
sharedlam2,001000,raw,video_2cam,-23.63,-38.21
sharedlam2,001000,raw,video_2cam,-14.98,-27.71
sharedlam2,001000,raw,video_2cam,-4.83,-54.6
sharedlam2,001000,raw,video_2cam,-31.47,-37.71
sharedlam2,001000,raw,video_2cam,66.42,23.34
sharedlam2,001000,raw,video_2cam,62.56,31.41
sharedlam2,001000,raw,video_2cam,0.87,-61.23
sharedlam2,001000,raw,video_2cam,21.43,38.34
sharedlam2,001000,raw,video_2cam,-52.23,-43.02
sharedlam2,001000,raw,video_2cam,11.98,71.05
sharedlam2,001000,raw,video_2cam,-51.56,-60.42
sharedlam2,001000,raw,video_2cam,-50.0,9.13
sharedlam2,001000,raw,video_2cam,-64.46,16.11
sharedlam2,001000,raw,video_2cam,14.45,73.55
sharedlam2,001000,raw,video_2cam,-53.14,-30.07
sharedlam2,001000,raw,video_2cam,-21.55,73.28
sharedlam2,001000,raw,video_2cam,-15.86,-63.34
sharedlam2,001000,raw,video_2cam,-70.15,28.39
sharedlam2,001000,raw,video_2cam,-64.35,15.07
sharedlam2,001000,raw,video_2cam,-33.36,-9.79
sharedlam2,001000,raw,video_2cam,-28.12,-34.91
sharedlam2,001000,raw,video_2cam,-50.1,-52.78
sharedlam2,001000,raw,video_2cam,32.41,28.07
sharedlam2,001000,raw,video_2cam,-40.91,-30.53
sharedlam2,001000,raw,video_2cam,-66.39,0.12
sharedlam2,001000,raw,video_2cam,-46.88,-34.75
sharedlam2,001000,raw,video_2cam,-4.23,-46.84
sharedlam2,001000,raw,video_2cam,61.72,31.53
sharedlam2,001000,raw,video_2cam,75.07,24.84
sharedlam2,001000,raw,video_2cam,71.73,29.35
sharedlam2,001000,raw,video_2cam,-42.45,27.16
sharedlam2,001000,raw,video_2cam,-53.23,8.95
sharedlam2,001000,raw,video_2cam,-14.13,-59.37
sharedlam2,001000,raw,video_2cam,-53.43,-33.27
sharedlam2,001000,raw,video_2cam,65.23,25.79
sharedlam2,001000,raw,video_2cam,59.26,18.55
sharedlam2,001000,raw,video_2cam,62.9,34.76
sharedlam2,001000,raw,video_2cam,-40.0,-55.52
sharedlam2,001000,raw,video_2cam,-19.74,-10.03
sharedlam2,001000,raw,video_2cam,-50.77,8.39
sharedlam2,001000,raw,video_2cam,-27.8,65.42
sharedlam2,001000,raw,video_2cam,-49.67,7.85
sharedlam2,001000,raw,video_2cam,-36.32,-56.69
sharedlam2,001000,raw,video_2cam,-35.5,-18.24
sharedlam2,001000,raw,video_2cam,-67.14,-28.56
sharedlam2,001000,raw,video_2cam,-11.53,-56.7
sharedlam2,001000,raw,video_2cam,-4.25,-58.12
sharedlam2,001000,raw,video_2cam,-53.64,7.7
sharedlam2,001000,raw,video_2cam,-58.49,23.27
sharedlam2,001000,raw,video_2cam,-60.0,23.87
sharedlam2,001000,raw,video_2cam,73.52,19.05
sharedlam2,001000,raw,video_2cam,-49.49,17.16
sharedlam2,001000,raw,video_2cam,-19.83,74.76
sharedlam2,001000,raw,video_2cam,78.88,11.4
sharedlam2,001000,raw,video_2cam,32.53,27.61
sharedlam2,001000,raw,video_2cam,-40.47,30.3
sharedlam2,001000,raw,video_2cam,-33.69,1.62
sharedlam2,001000,raw,video_2cam,-34.07,-1.06
sharedlam2,001000,raw,video_2cam,20.61,59.89
sharedlam2,001000,raw,video_2cam,-42.73,28.14
sharedlam2,001000,raw,video_2cam,-47.54,-13.16
sharedlam2,001000,raw,video_2cam,21.31,40.28
sharedlam2,001000,raw,video_2cam,-32.92,-13.03
sharedlam2,001000,raw,video_2cam,-28.48,65.97
sharedlam2,001000,raw,video_2cam,-21.09,75.76
sharedlam2,001000,raw,video_2cam,-45.98,-38.67
sharedlam2,001000,raw,video_2cam,16.54,57.47
sharedlam2,001000,raw,video_2cam,-30.12,-47.26
sharedlam2,001000,raw,video_2cam,-26.58,-35.77
sharedlam2,001000,raw,video_2cam,77.18,22.39
sharedlam2,001000,raw,video_2cam,-24.01,-39.31
sharedlam2,001000,raw,video_2cam,14.84,73.84
sharedlam2,001000,raw,video_2cam,63.6,31.64
sharedlam2,001000,raw,video_2cam,-9.91,-61.53
sharedlam2,001000,raw,video_2cam,-52.34,-23.87
sharedlam2,001000,raw,video_2cam,-24.21,-32.58
sharedlam2,001000,raw,video_2cam,-26.05,67.02
sharedlam2,001000,raw,video_2cam,-13.35,-34.88
sharedlam2,001000,raw,video_2cam,13.25,73.87
sharedlam2,001000,raw,video_2cam,-39.95,-56.2
sharedlam2,001000,raw,video_2cam,-29.84,-48.46
sharedlam2,001000,raw,video_2cam,-2.03,-60.54
sharedlam2,001000,raw,video_2cam,32.9,26.37
sharedlam2,001000,raw,video_2cam,76.01,21.0
sharedlam2,001000,raw,video_2cam,20.87,39.81
sharedlam2,001000,raw,video_2cam,-20.88,-16.13
sharedlam2,001000,raw,video_2cam,-62.28,21.29
sharedlam2,001000,raw,video_2cam,-25.11,-32.17
sharedlam2,001000,raw,video_2cam,32.66,26.26
sharedlam2,001000,raw,video_2cam,19.38,62.01
sharedlam2,001000,raw,video_2cam,-11.89,65.08
sharedlam2,001000,raw,video_2cam,73.05,23.57
sharedlam2,001000,raw,video_2cam,-30.84,-45.89
sharedlam2,001000,raw,video_2cam,-16.46,60.0
sharedlam2,001000,raw,video_2cam,-62.8,35.5
sharedlam2,001000,raw,video_2cam,-0.96,-64.24
sharedlam2,001000,raw,video_2cam,19.37,62.04
sharedlam2,001000,raw,video_2cam,34.69,59.73
sharedlam2,001000,raw,video_2cam,-46.63,23.94
sharedlam2,001000,raw,video_2cam,-4.1,-57.56
sharedlam2,001000,raw,video_2cam,-22.79,-54.74
sharedlam2,001000,raw,video_2cam,1.79,-65.66
sharedlam2,001000,raw,video_2cam,-27.52,-46.29
sharedlam2,001000,raw,video_2cam,-0.46,-57.03
sharedlam2,001000,raw,video_2cam,-61.61,-33.35
sharedlam2,001000,raw,video_2cam,-50.12,16.62
sharedlam2,001000,raw,video_2cam,-57.27,-37.71
sharedlam2,001000,raw,video_2cam,-44.51,27.51
sharedlam2,001000,raw,video_2cam,-0.84,-56.28
sharedlam2,001000,raw,video_2cam,-44.34,-14.05
sharedlam2,001000,raw,video_2cam,-11.19,-32.83
sharedlam2,001000,raw,video_2cam,18.8,58.75
sharedlam2,001000,raw,video_2cam,-21.25,-51.38
sharedlam2,001000,raw,video_2cam,-31.16,-45.99
sharedlam2,001000,raw,video_2cam,-11.43,65.12
sharedlam2,001000,raw,video_2cam,-34.45,-10.24
sharedlam2,001000,raw,video_2cam,-4.54,-42.86
sharedlam2,001000,raw,video_2cam,-42.44,-29.73
sharedlam2,001000,raw,video_2cam,-39.31,-57.03
sharedlam2,001000,raw,video_2cam,-59.45,23.6
sharedlam2,001000,raw,video_2cam,-55.89,17.38
sharedlam2,001000,raw,video_2cam,3.16,-63.57
sharedlam2,001000,raw,video_2cam,73.85,24.36
sharedlam2,001000,raw,video_2cam,-4.68,-55.13
sharedlam2,001000,raw,video_2cam,-16.8,-26.22
sharedlam2,001000,raw,video_2cam,-46.58,-35.48
sharedlam2,001000,raw,video_2cam,-60.02,0.25
sharedlam2,001000,raw,video_2cam,-4.46,-56.18
sharedlam2,001000,raw,video_2cam,62.59,32.04
sharedlam2,001000,raw,video_2cam,-20.55,-16.82
sharedlam2,001000,raw,video_2cam,-47.26,-11.17
sharedlam2,001000,raw,video_2cam,11.2,70.79
sharedlam2,001000,raw,video_2cam,-31.81,-1.67
sharedlam2,001000,raw,video_2cam,-10.17,67.14
sharedlam2,001000,raw,video_2cam,37.7,54.21
sharedlam2,001000,raw,video_2cam,-44.7,9.79
sharedlam2,001000,raw,video_2cam,-29.9,-50.39
sharedlam2,001000,raw,video_2cam,-52.65,8.02
sharedlam2,001000,raw,video_2cam,-9.41,-62.11
sharedlam2,001000,raw,video_2cam,-59.51,6.77
sharedlam2,001000,raw,video_2cam,-57.99,8.04
sharedlam2,001000,raw,video_2cam,-21.13,-32.75
sharedlam2,001000,raw,video_2cam,-34.19,-9.4
sharedlam2,001000,raw,video_2cam,-23.98,-29.99
sharedlam2,001000,raw,video_2cam,-56.09,25.04
sharedlam2,001000,raw,video_2cam,-35.33,-9.39
sharedlam2,001000,raw,video_2cam,-46.07,-37.25
sharedlam2,001000,raw,video_2cam,-26.64,64.33
sharedlam2,001000,raw,video_2cam,1.03,-66.29
sharedlam2,001000,raw,video_2cam,-19.58,-31.43
sharedlam2,001000,raw,video_2cam,-22.59,-54.08
sharedlam2,001000,raw,video_2cam,-44.49,-14.0
sharedlam2,001000,raw,video_2cam,62.85,34.3
sharedlam2,001000,raw,video_2cam,-11.22,-66.41
sharedlam2,001000,raw,video_2cam,-49.04,17.51
sharedlam2,001000,raw,video_2cam,-5.1,-58.43
sharedlam2,001000,raw,video_2cam,-70.17,13.93
sharedlam2,001000,raw,video_2cam,-47.43,-10.97
sharedlam2,001000,raw,video_2cam,-21.86,-53.31
sharedlam2,001000,raw,video_2cam,-57.07,-38.79
sharedlam2,001000,raw,video_2cam,-50.36,8.74
sharedlam2,001000,raw,video_2cam,32.36,63.39
sharedlam2,001000,raw,video_2cam,-50.76,16.04
sharedlam2,001000,raw,video_2cam,34.45,38.96
sharedlam2,001000,raw,video_2cam,-64.3,0.33
sharedlam2,001000,raw,video_2cam,-3.85,-54.18
sharedlam2,001000,raw,video_2cam,-46.44,-36.48
sharedlam2,001000,raw,video_2cam,71.99,28.77
sharedlam2,001000,raw,video_2cam,-61.46,35.18
sharedlam2,001000,raw,video_2cam,-39.1,-31.37
sharedlam2,001000,raw,video_2cam,-21.55,64.83
sharedlam2,001000,raw,video_2cam,-51.83,-23.48
sharedlam2,001000,raw,video_2cam,-28.09,-49.07
sharedlam2,001000,raw,video_2cam,-67.38,17.71
sharedlam2,001000,raw,video_2cam,-25.53,-30.45
sharedlam2,001000,raw,video_2cam,-30.88,-54.38
sharedlam2,001000,raw,video_2cam,-8.83,66.78
sharedlam2,001000,raw,video_2cam,-6.41,-43.63
sharedlam2,001000,raw,video_2cam,32.79,44.08
sharedlam2,001000,raw,video_2cam,-54.46,-27.33
sharedlam2,001000,raw,video_2cam,-47.7,-11.28
sharedlam2,001000,raw,video_2cam,-51.38,-57.18
sharedlam2,001000,raw,video_2cam,37.36,41.63
sharedlam2,001000,raw,video_2cam,-49.42,-62.06
sharedlam2,001000,raw,video_2cam,75.48,20.94
sharedlam2,001000,raw,video_2cam,-16.5,-21.91
sharedlam2,001000,raw,video_2cam,31.18,64.04
sharedlam2,001000,raw,video_2cam,-64.36,15.48
sharedlam2,001000,raw,video_2cam,63.0,22.43
sharedlam2,001000,raw,video_2cam,-18.87,-27.26
sharedlam2,001000,raw,video_2cam,78.93,11.37
sharedlam2,001000,raw,video_2cam,-8.24,-42.12
sharedlam2,001000,raw,video_2cam,-59.05,-1.61
sharedlam2,001000,raw,video_2cam,24.01,39.53
sharedlam2,001000,raw,video_2cam,-46.14,28.68
sharedlam2,001000,raw,video_2cam,-58.35,22.52
sharedlam2,001000,raw,video_2cam,-22.29,-18.09
sharedlam2,001000,raw,video_2cam,37.4,41.1
sharedlam2,001000,raw,video_2cam,-4.6,-41.99
sharedlam2,001000,raw,video_2cam,-33.41,0.35
sharedlam2,001000,raw,video_2cam,-51.38,-40.19
sharedlam2,001000,raw,video_2cam,39.25,49.29
sharedlam2,001000,raw,video_2cam,10.65,71.88
sharedlam2,001000,raw,video_2cam,-63.64,-30.21
sharedlam2,001000,raw,video_2cam,-21.14,-53.62
sharedlam2,001000,raw,video_2cam,-57.11,-39.11
sharedlam2,001000,raw,video_2cam,15.64,73.59
sharedlam2,001000,raw,video_2cam,-21.83,81.12
sharedlam2,001000,raw,video_2cam,-17.06,-26.83
sharedlam2,001000,raw,video_2cam,-17.3,-27.3
sharedlam2,001000,raw,video_2cam,-45.61,-12.6
sharedlam2,001000,raw,video_2cam,-11.95,-33.89
sharedlam2,001000,raw,video_2cam,18.0,58.56
sharedlam2,001000,raw,video_2cam,65.26,27.08
sharedlam2,001000,raw,video_2cam,-45.15,28.2
sharedlam2,001000,raw,video_2cam,-42.93,-30.21
sharedlam2,001000,raw,video_2cam,74.09,27.57
sharedlam2,001000,raw,video_2cam,21.25,56.72
sharedlam2,001000,raw,video_2cam,32.55,63.22
sharedlam2,001000,raw,video_2cam,-68.72,-32.1
sharedlam2,001000,raw,video_2cam,-39.0,-45.89
sharedlam2,001000,raw,video_2cam,-33.6,-56.65
sharedlam2,001000,raw,video_2cam,-34.52,-12.33
sharedlam2,001000,raw,video_2cam,-18.67,-27.05
sharedlam2,001000,raw,video_2cam,78.91,11.38
sharedlam2,001000,raw,video_2cam,74.13,25.59
sharedlam2,001000,raw,video_2cam,-69.95,26.32
sharedlam2,001000,raw,video_2cam,75.46,20.96
sharedlam2,001000,motion,robot_3cam,13.61,-5.67
sharedlam2,001000,motion,robot_3cam,89.91,9.58
sharedlam2,001000,motion,robot_3cam,99.8,14.55
sharedlam2,001000,motion,robot_3cam,-50.37,3.23
sharedlam2,001000,motion,robot_3cam,-15.01,25.77
sharedlam2,001000,motion,robot_3cam,21.28,-46.52
sharedlam2,001000,motion,robot_3cam,-33.47,20.5
sharedlam2,001000,motion,robot_3cam,13.8,-39.12
sharedlam2,001000,motion,robot_3cam,27.65,-13.45
sharedlam2,001000,motion,robot_3cam,-18.57,-18.41
sharedlam2,001000,motion,robot_3cam,-12.37,-40.02
sharedlam2,001000,motion,robot_3cam,-74.03,-2.23
sharedlam2,001000,motion,robot_3cam,-65.44,34.27
sharedlam2,001000,motion,robot_3cam,39.98,14.44
sharedlam2,001000,motion,robot_3cam,34.17,-27.46
sharedlam2,001000,motion,robot_3cam,88.42,2.18
sharedlam2,001000,motion,robot_3cam,17.49,-43.31
sharedlam2,001000,motion,robot_3cam,-61.85,4.4
sharedlam2,001000,motion,robot_3cam,85.83,5.95
sharedlam2,001000,motion,robot_3cam,-68.03,7.72
sharedlam2,001000,motion,robot_3cam,-16.55,-43.84
sharedlam2,001000,motion,robot_3cam,76.14,-2.43
sharedlam2,001000,motion,robot_3cam,-60.32,36.13
sharedlam2,001000,motion,robot_3cam,-56.38,-9.76
sharedlam2,001000,motion,robot_3cam,83.02,1.58
sharedlam2,001000,motion,robot_3cam,-28.32,-10.24
sharedlam2,001000,motion,robot_3cam,-9.26,28.54
sharedlam2,001000,motion,robot_3cam,-66.29,3.93
sharedlam2,001000,motion,robot_3cam,21.24,-9.98
sharedlam2,001000,motion,robot_3cam,-56.21,-4.69
sharedlam2,001000,motion,robot_3cam,-4.4,16.97
sharedlam2,001000,motion,robot_3cam,-36.03,-22.23
sharedlam2,001000,motion,robot_3cam,-65.87,34.47
sharedlam2,001000,motion,robot_3cam,-47.85,-32.13
sharedlam2,001000,motion,robot_3cam,-14.7,-59.11
sharedlam2,001000,motion,robot_3cam,-43.08,17.53
sharedlam2,001000,motion,robot_3cam,-74.58,-11.29
sharedlam2,001000,motion,robot_3cam,-56.1,38.43
sharedlam2,001000,motion,robot_3cam,-60.04,30.07
sharedlam2,001000,motion,robot_3cam,67.54,2.6
sharedlam2,001000,motion,robot_3cam,-53.32,31.22
sharedlam2,001000,motion,robot_3cam,-73.58,-7.13
sharedlam2,001000,motion,robot_3cam,89.4,9.99
sharedlam2,001000,motion,robot_3cam,24.06,-19.62
sharedlam2,001000,motion,robot_3cam,56.26,-17.94
sharedlam2,001000,motion,robot_3cam,90.43,7.95
sharedlam2,001000,motion,robot_3cam,54.26,-31.77
sharedlam2,001000,motion,robot_3cam,15.13,-12.39
sharedlam2,001000,motion,robot_3cam,26.7,15.25
sharedlam2,001000,motion,robot_3cam,-48.41,43.22
sharedlam2,001000,motion,robot_3cam,77.39,6.94
sharedlam2,001000,motion,robot_3cam,16.58,-16.24
sharedlam2,001000,motion,robot_3cam,-14.52,28.44
sharedlam2,001000,motion,robot_3cam,-27.02,14.65
sharedlam2,001000,motion,robot_3cam,-7.71,8.84
sharedlam2,001000,motion,robot_3cam,-82.16,21.27
sharedlam2,001000,motion,robot_3cam,49.51,-22.88
sharedlam2,001000,motion,robot_3cam,-51.56,30.64
sharedlam2,001000,motion,robot_3cam,88.69,17.6
sharedlam2,001000,motion,robot_3cam,67.74,2.31
sharedlam2,001000,motion,robot_3cam,-47.42,38.46
sharedlam2,001000,motion,robot_3cam,8.56,-0.51
sharedlam2,001000,motion,robot_3cam,-85.59,13.14
sharedlam2,001000,motion,robot_3cam,66.59,1.87
sharedlam2,001000,motion,robot_3cam,-30.75,-3.97
sharedlam2,001000,motion,robot_3cam,-51.05,4.84
sharedlam2,001000,motion,robot_3cam,8.24,34.53
sharedlam2,001000,motion,robot_3cam,-16.98,32.84
