teacher,n_emb,checkpoint,embodiment,tsne_x,tsne_y
xemb4all,5,001000,franka,-9.76,-112.24
xemb4all,5,001000,franka,-10.8,-73.42
xemb4all,5,001000,franka,12.21,-17.48
xemb4all,5,001000,franka,-9.83,-111.68
xemb4all,5,001000,franka,28.84,-12.05
xemb4all,5,001000,franka,32.84,-15.32
xemb4all,5,001000,franka,25.05,-27.83
xemb4all,5,001000,franka,21.07,-71.49
xemb4all,5,001000,franka,24.6,-1.97
xemb4all,5,001000,franka,37.26,1.68
xemb4all,5,001000,franka,-19.7,-101.89
xemb4all,5,001000,franka,20.73,-67.49
xemb4all,5,001000,franka,21.64,-62.74
xemb4all,5,001000,franka,15.86,-22.94
xemb4all,5,001000,franka,31.18,2.85
xemb4all,5,001000,franka,26.02,-61.19
xemb4all,5,001000,franka,-10.74,-111.58
xemb4all,5,001000,franka,20.39,-58.82
xemb4all,5,001000,franka,-18.02,-103.35
xemb4all,5,001000,franka,42.35,13.8
xemb4all,5,001000,franka,-25.59,-90.88
xemb4all,5,001000,franka,10.79,-15.82
xemb4all,5,001000,franka,45.37,14.04
xemb4all,5,001000,franka,-10.74,-111.59
xemb4all,5,001000,franka,-14.98,-101.38
xemb4all,5,001000,franka,20.25,-57.11
xemb4all,5,001000,franka,28.72,-23.85
xemb4all,5,001000,franka,13.25,-16.81
xemb4all,5,001000,franka,25.75,-59.41
xemb4all,5,001000,franka,-18.74,-82.09
xemb4all,5,001000,franka,15.68,-47.33
xemb4all,5,001000,franka,19.35,-17.28
xemb4all,5,001000,franka,-10.01,-99.33
xemb4all,5,001000,franka,35.26,12.2
xemb4all,5,001000,franka,-28.3,-81.99
xemb4all,5,001000,franka,12.59,-15.56
xemb4all,5,001000,franka,15.35,-15.81
xemb4all,5,001000,franka,26.31,-24.25
xemb4all,5,001000,franka,16.31,-22.73
xemb4all,5,001000,franka,-12.81,-94.07
xemb4all,5,001000,franka,-7.45,-62.14
xemb4all,5,001000,franka,2.87,-50.64
xemb4all,5,001000,franka,12.04,-52.53
xemb4all,5,001000,franka,20.14,-28.85
xemb4all,5,001000,franka,-24.82,-68.66
xemb4all,5,001000,franka,11.86,-44.81
xemb4all,5,001000,franka,38.2,7.57
xemb4all,5,001000,franka,25.5,-7.51
xemb4all,5,001000,franka,34.6,2.97
xemb4all,5,001000,franka,35.9,2.81
xemb4all,5,001000,franka,-26.77,-82.27
xemb4all,5,001000,franka,38.85,6.99
xemb4all,5,001000,franka,-2.43,-91.27
xemb4all,5,001000,franka,-13.68,-101.76
xemb4all,5,001000,franka,-18.75,-82.1
xemb4all,5,001000,franka,20.43,-57.45
xemb4all,5,001000,franka,-18.3,-97.53
xemb4all,5,001000,franka,-15.08,-71.35
xemb4all,5,001000,franka,32.93,3.66
xemb4all,5,001000,franka,15.77,-14.69
xemb4all,5,001000,franka,-10.82,-102.37
xemb4all,5,001000,franka,12.72,-14.96
xemb4all,5,001000,franka,22.12,-25.48
xemb4all,5,001000,franka,30.22,-9.51
xemb4all,5,001000,franka,-26.12,-90.56
xemb4all,5,001000,franka,-20.04,-92.6
xemb4all,5,001000,franka,20.57,-20.06
xemb4all,5,001000,franka,19.08,-24.88
xemb4all,5,001000,franka,12.5,-14.08
xemb4all,5,001000,franka,26.69,-57.79
xemb4all,5,001000,franka,-17.18,-103.87
xemb4all,5,001000,franka,20.13,-51.12
xemb4all,5,001000,franka,-9.23,-95.17
xemb4all,5,001000,franka,-22.71,-79.68
xemb4all,5,001000,franka,13.91,-50.11
xemb4all,5,001000,franka,28.72,-12.1
xemb4all,5,001000,franka,12.35,-15.29
xemb4all,5,001000,franka,26.0,-17.53
xemb4all,5,001000,franka,29.41,-55.24
xemb4all,5,001000,franka,5.12,-66.56
xemb4all,5,001000,franka,-12.93,-98.0
xemb4all,5,001000,franka,-12.8,-101.69
xemb4all,5,001000,franka,-17.12,-103.73
xemb4all,5,001000,franka,-10.14,-111.22
xemb4all,5,001000,franka,-18.77,-82.87
xemb4all,5,001000,franka,2.16,-86.31
xemb4all,5,001000,franka,25.97,5.27
xemb4all,5,001000,franka,27.22,-13.69
xemb4all,5,001000,franka,-4.16,-56.01
xemb4all,5,001000,franka,22.96,-40.83
xemb4all,5,001000,franka,43.35,8.17
xemb4all,5,001000,franka,26.62,5.33
xemb4all,5,001000,franka,-19.56,-90.71
xemb4all,5,001000,franka,39.46,5.67
xemb4all,5,001000,franka,-9.94,-111.55
xemb4all,5,001000,franka,-15.2,-96.42
xemb4all,5,001000,franka,25.55,9.26
xemb4all,5,001000,franka,15.49,-19.57
xemb4all,5,001000,franka,15.4,-67.34
xemb4all,5,001000,franka,41.66,-4.56
xemb4all,5,001000,franka,16.05,-61.14
xemb4all,5,001000,franka,22.88,-19.63
xemb4all,5,001000,franka,-10.31,-92.21
xemb4all,5,001000,franka,-1.5,-94.43
xemb4all,5,001000,franka,26.99,7.25
xemb4all,5,001000,franka,-15.48,-105.41
xemb4all,5,001000,franka,13.5,-16.59
xemb4all,5,001000,franka,-17.05,-83.27
xemb4all,5,001000,franka,36.07,7.12
xemb4all,5,001000,franka,39.08,7.23
xemb4all,5,001000,franka,-16.67,-96.04
xemb4all,5,001000,franka,36.11,-19.75
xemb4all,5,001000,franka,-16.68,-103.36
xemb4all,5,001000,franka,9.1,-18.95
xemb4all,5,001000,franka,-10.36,-111.31
xemb4all,5,001000,franka,-2.69,-91.26
xemb4all,5,001000,franka,0.04,-47.98
xemb4all,5,001000,franka,20.73,-54.17
xemb4all,5,001000,franka,-24.28,-65.52
xemb4all,5,001000,franka,18.11,-64.05
xemb4all,5,001000,franka,24.71,-18.46
xemb4all,5,001000,franka,-20.36,-87.87
xemb4all,5,001000,franka,31.71,-16.38
xemb4all,5,001000,franka,36.23,-19.56
xemb4all,5,001000,franka,27.19,-58.98
xemb4all,5,001000,franka,15.78,-23.95
xemb4all,5,001000,franka,-0.92,-107.83
xemb4all,5,001000,franka,2.47,-86.51
xemb4all,5,001000,franka,-7.68,-90.4
xemb4all,5,001000,franka,-2.86,-90.78
xemb4all,5,001000,franka,-13.87,-102.98
xemb4all,5,001000,franka,-18.96,-104.3
xemb4all,5,001000,franka,8.81,-83.25
xemb4all,5,001000,franka,13.46,-47.72
xemb4all,5,001000,franka,37.46,-19.85
xemb4all,5,001000,franka,-18.27,-105.57
xemb4all,5,001000,franka,24.41,-28.13
xemb4all,5,001000,franka,-15.3,-102.5
xemb4all,5,001000,franka,25.94,-9.6
xemb4all,5,001000,franka,-6.57,-110.57
xemb4all,5,001000,franka,-13.77,-101.18
xemb4all,5,001000,franka,31.71,-2.34
xemb4all,5,001000,franka,27.66,-15.9
xemb4all,5,001000,franka,32.06,6.4
xemb4all,5,001000,franka,-20.35,-101.45
xemb4all,5,001000,franka,20.77,-28.2
xemb4all,5,001000,franka,42.42,10.9
xemb4all,5,001000,franka,13.21,-48.53
xemb4all,5,001000,franka,20.98,-20.41
xemb4all,5,001000,franka,-11.88,-105.72
xemb4all,5,001000,franka,22.66,-7.98
xemb4all,5,001000,franka,20.35,-64.25
xemb4all,5,001000,franka,-23.12,-91.9
xemb4all,5,001000,franka,17.43,-6.19
xemb4all,5,001000,franka,-8.98,-108.67
xemb4all,5,001000,franka,33.52,-12.0
xemb4all,5,001000,franka,-7.96,-84.01
xemb4all,5,001000,franka,30.01,-44.89
xemb4all,5,001000,franka,27.88,3.58
xemb4all,5,001000,franka,-9.89,-76.42
xemb4all,5,001000,franka,43.89,11.31
xemb4all,5,001000,franka,-18.7,-98.99
xemb4all,5,001000,franka,22.88,-53.83
xemb4all,5,001000,franka,-12.77,-74.73
xemb4all,5,001000,franka,-26.73,-83.93
xemb4all,5,001000,franka,-9.98,-102.01
xemb4all,5,001000,franka,22.36,-25.56
xemb4all,5,001000,franka,-15.37,-74.74
xemb4all,5,001000,franka,18.74,-23.53
xemb4all,5,001000,franka,25.04,-27.55
xemb4all,5,001000,franka,-1.49,-69.16
xemb4all,5,001000,franka,22.83,-10.23
xemb4all,5,001000,franka,-13.81,-101.74
xemb4all,5,001000,franka,30.76,-28.96
xemb4all,5,001000,franka,4.75,-72.97
xemb4all,5,001000,franka,16.47,-60.69
xemb4all,5,001000,franka,20.98,-26.69
xemb4all,5,001000,franka,26.86,-16.36
xemb4all,5,001000,franka,8.98,-55.36
xemb4all,5,001000,franka,17.71,-11.52
xemb4all,5,001000,franka,32.93,7.65
xemb4all,5,001000,franka,-5.19,-78.05
xemb4all,5,001000,franka,7.8,-91.1
xemb4all,5,001000,franka,-28.83,-77.87
xemb4all,5,001000,franka,-0.79,-94.06
xemb4all,5,001000,franka,-7.89,-96.42
xemb4all,5,001000,franka,-15.55,-102.21
xemb4all,5,001000,franka,21.08,-63.64
xemb4all,5,001000,franka,-9.88,-112.23
xemb4all,5,001000,franka,-23.12,-83.45
xemb4all,5,001000,franka,43.76,2.09
xemb4all,5,001000,franka,17.15,-59.4
xemb4all,5,001000,franka,36.28,-19.63
xemb4all,5,001000,franka,21.21,-60.98
xemb4all,5,001000,franka,13.33,-49.56
xemb4all,5,001000,franka,-4.54,-81.1
xemb4all,5,001000,franka,-27.04,-84.68
xemb4all,5,001000,franka,-15.15,-95.67
xemb4all,5,001000,franka,-15.73,-107.92
xemb4all,5,001000,franka,11.48,-47.38
xemb4all,5,001000,franka,37.61,7.06
xemb4all,5,001000,franka,42.46,4.06
xemb4all,5,001000,franka,-27.02,-83.08
xemb4all,5,001000,franka,23.94,-26.84
xemb4all,5,001000,franka,26.63,-24.48
xemb4all,5,001000,franka,44.36,4.04
xemb4all,5,001000,franka,27.1,7.91
xemb4all,5,001000,franka,17.26,-57.27
xemb4all,5,001000,franka,3.76,-87.09
xemb4all,5,001000,franka,-19.49,-66.44
xemb4all,5,001000,franka,20.56,-9.15
xemb4all,5,001000,franka,53.01,3.64
xemb4all,5,001000,franka,-15.35,-102.43
xemb4all,5,001000,franka,7.16,-89.39
xemb4all,5,001000,franka,13.02,-14.2
xemb4all,5,001000,franka,24.42,-21.79
xemb4all,5,001000,franka,27.08,6.56
xemb4all,5,001000,franka,21.33,-20.06
xemb4all,5,001000,franka,-17.64,-82.84
xemb4all,5,001000,franka,-19.02,-104.32
xemb4all,5,001000,franka,-7.89,-82.55
xemb4all,5,001000,franka,43.05,4.29
xemb4all,5,001000,franka,-8.88,-108.36
xemb4all,5,001000,franka,-16.16,-82.57
xemb4all,5,001000,franka,35.75,6.96
xemb4all,5,001000,franka,11.53,-48.13
xemb4all,5,001000,franka,21.47,-59.74
xemb4all,5,001000,franka,-6.73,-110.64
xemb4all,5,001000,franka,-16.09,-107.57
xemb4all,5,001000,franka,22.52,-25.7
xemb4all,5,001000,franka,-15.24,-102.54
xemb4all,5,001000,franka,12.35,-53.09
xemb4all,5,001000,franka,-7.69,-83.07
xemb4all,5,001000,franka,36.91,-18.55
xemb4all,5,001000,franka,-7.63,-79.67
xemb4all,5,001000,franka,7.27,-90.31
xemb4all,5,001000,franka,-15.35,-102.37
xemb4all,5,001000,franka,32.84,-15.37
xemb4all,5,001000,franka,21.85,-64.32
xemb4all,5,001000,franka,50.01,15.43
xemb4all,5,001000,franka,-13.6,-102.07
xemb4all,5,001000,franka,37.79,-8.89
xemb4all,5,001000,franka,25.67,-60.85
xemb4all,5,001000,franka,-22.04,-93.86
xemb4all,5,001000,franka,-25.87,-90.71
xemb4all,5,001000,franka,-26.07,-91.74
xemb4all,5,001000,franka,11.9,-16.01
xemb4all,5,001000,franka,36.55,7.65
xemb4all,5,001000,franka,10.41,-51.13
xemb4all,5,001000,franka,-3.97,-47.37
xemb4all,5,001000,franka,46.55,6.79
xemb4all,5,001000,franka,7.98,-90.64
xemb4all,5,001000,franka,-7.57,-91.76
xemb4all,5,001000,franka,0.14,-104.45
xemb4all,5,001000,franka,24.73,-9.59
xemb4all,5,001000,franka,18.71,-9.0
xemb4all,5,001000,franka,-21.14,-99.1
xemb4all,5,001000,franka,-28.01,-63.71
xemb4all,5,001000,franka,31.08,-25.48
xemb4all,5,001000,franka,44.13,11.35
xemb4all,5,001000,franka,11.56,-51.08
xemb4all,5,001000,franka,15.26,-48.35
xemb4all,5,001000,franka,-18.43,-82.6
xemb4all,5,001000,franka,11.77,-45.01
xemb4all,5,001000,franka,32.24,1.59
xemb4all,5,001000,franka,14.11,-38.0
xemb4all,5,001000,franka,-9.07,-108.09
xemb4all,5,001000,franka,33.71,4.62
xemb4all,5,001000,franka,-13.89,-98.65
xemb4all,5,001000,franka,34.64,-12.26
xemb4all,5,001000,franka,14.3,-52.3
xemb4all,5,001000,franka,-15.23,-82.09
xemb4all,5,001000,franka,-17.19,-76.74
xemb4all,5,001000,franka,11.8,-48.39
xemb4all,5,001000,franka,-14.27,-85.46
xemb4all,5,001000,franka,15.93,-60.48
xemb4all,5,001000,franka,-18.4,-85.13
xemb4all,5,001000,franka,0.93,-85.84
xemb4all,5,001000,franka,-22.98,-81.89
xemb4all,5,001000,franka,26.78,-32.49
xemb4all,5,001000,franka,-2.36,-91.74
xemb4all,5,001000,franka,25.45,-56.03
xemb4all,5,001000,franka,23.57,-66.21
xemb4all,5,001000,franka,-15.41,-82.07
xemb4all,5,001000,franka,-8.87,-90.1
xemb4all,5,001000,franka,21.93,-25.63
xemb4all,5,001000,franka,-9.86,-96.34
xemb4all,5,001000,franka,-9.94,-85.98
xemb4all,5,001000,franka,29.8,-31.4
xemb4all,5,001000,franka,13.78,-39.0
xemb4all,5,001000,franka,-5.39,-84.42
xemb4all,5,001000,franka,30.01,2.04
xemb4all,5,001000,franka,9.86,-19.86
xemb4all,5,001000,franka,21.02,-63.98
xemb4all,5,001000,franka,24.02,-29.01
xemb4all,5,001000,franka,-2.54,-91.99
xemb4all,5,001000,franka,-8.67,-104.98
xemb4all,5,001000,franka,36.82,-19.9
xemb4all,5,001000,franka,25.64,-27.12
xemb4all,5,001000,franka,24.53,-8.49
xemb4all,5,001000,franka,-20.66,-99.56
xemb4all,5,001000,franka,-6.77,-90.59
xemb4all,5,001000,franka,16.77,-65.3
xemb4all,5,001000,franka,19.54,-20.25
xemb4all,5,001000,franka,11.72,-14.61
xemb4all,5,001000,franka,19.67,-60.36
xemb4all,5,001000,franka,21.15,-54.1
xemb4all,5,001000,franka,9.95,-67.9
xemb4all,5,001000,franka,43.65,5.12
xemb4all,5,001000,franka,30.87,-29.84
xemb4all,5,001000,franka,-3.93,-98.74
xemb4all,5,001000,franka,25.71,9.54
xemb4all,5,001000,franka,13.74,-38.7
xemb4all,5,001000,franka,23.52,-60.51
xemb4all,5,001000,franka,-17.88,-85.71
xemb4all,5,001000,franka,26.76,-32.34
xemb4all,5,001000,franka,20.04,-50.05
xemb4all,5,001000,franka,30.7,-44.3
xemb4all,5,001000,franka,-25.65,-88.7
xemb4all,5,001000,franka,12.6,-14.94
xemb4all,5,001000,franka,-28.07,-82.9
xemb4all,5,001000,franka,-15.17,-101.4
xemb4all,5,001000,franka,31.09,7.46
xemb4all,5,001000,franka,16.37,-58.84
xemb4all,5,001000,franka,-10.59,-101.21
xemb4all,5,001000,franka,11.4,-50.11
xemb4all,5,001000,franka,37.33,6.71
xemb4all,5,001000,franka,32.03,1.46
xemb4all,5,001000,franka,23.97,-19.28
xemb4all,5,001000,franka,-17.06,-89.28
xemb4all,5,001000,franka,24.6,-60.5
xemb4all,5,001000,franka,-9.94,-100.81
xemb4all,5,001000,franka,-13.48,-108.35
xemb4all,5,001000,franka,9.72,-49.41
xemb4all,5,001000,franka,23.59,-19.38
xemb4all,5,001000,franka,-25.1,-82.19
xemb4all,5,001000,franka,32.08,6.51
xemb4all,5,001000,franka,-26.04,-67.95
xemb4all,5,001000,franka,25.71,-6.59
xemb4all,5,001000,franka,30.43,-51.71
xemb4all,5,001000,franka,42.55,7.11
xemb4all,5,001000,franka,28.72,6.01
xemb4all,5,001000,franka,-19.8,-98.71
xemb4all,5,001000,franka,-28.21,-63.84
xemb4all,5,001000,franka,44.46,0.89
xemb4all,5,001000,franka,-19.4,-103.28
xemb4all,5,001000,franka,-5.92,-81.43
xemb4all,5,001000,franka,17.02,-62.78
xemb4all,5,001000,franka,24.41,-28.58
xemb4all,5,001000,franka,20.06,-58.34
xemb4all,5,001000,franka,21.58,-25.6
xemb4all,5,001000,franka,16.75,-38.81
xemb4all,5,001000,franka,29.62,2.33
xemb4all,5,001000,franka,-18.03,-82.32
xemb4all,5,001000,franka,26.32,-60.26
xemb4all,5,001000,franka,11.93,-53.1
xemb4all,5,001000,franka,-15.53,-73.11
xemb4all,5,001000,franka,43.54,11.81
xemb4all,5,001000,franka,-18.94,-72.94
xemb4all,5,001000,franka,-29.06,-79.98
xemb4all,5,001000,franka,-2.44,-82.3
xemb4all,5,001000,franka,-12.76,-88.97
xemb4all,5,001000,franka,-10.68,-111.34
xemb4all,5,001000,franka,-16.85,-108.0
xemb4all,5,001000,franka,-14.07,-84.83
xemb4all,5,001000,franka,-8.07,-97.43
xemb4all,5,001000,franka,-26.78,-87.84
xemb4all,5,001000,franka,14.45,-40.46
xemb4all,5,001000,franka,-15.73,-93.95
xemb4all,5,001000,franka,-26.86,-88.23
xemb4all,5,001000,franka,6.4,-85.05
xemb4all,5,001000,franka,37.49,-19.86
xemb4all,5,001000,franka,-21.7,-98.89
xemb4all,5,001000,franka,-15.37,-66.81
xemb4all,5,001000,franka,-14.86,-78.01
xemb4all,5,001000,franka,-9.71,-83.99
xemb4all,5,001000,franka,20.88,-24.06
xemb4all,5,001000,franka,39.74,-8.75
xemb4all,5,001000,franka,-18.98,-104.05
xemb4all,5,001000,franka,22.89,-19.88
xemb4all,5,001000,franka,-14.39,-73.34
xemb4all,5,001000,franka,5.06,-59.63
xemb4all,5,001000,franka,17.42,-12.54
xemb4all,5,001000,franka,37.3,13.14
xemb4all,5,001000,franka,-6.89,-110.76
xemb4all,5,001000,franka,14.31,-52.36
xemb4all,5,001000,franka,8.67,-19.17
xemb4all,5,001000,franka,-18.36,-82.06
xemb4all,5,001000,franka,18.45,-7.39
xemb4all,5,001000,franka,15.02,-40.47
xemb4all,5,001000,franka,-20.0,-90.95
xemb4all,5,001000,franka,4.09,-87.55
xemb4all,5,001000,franka,50.34,-0.13
xemb4all,5,001000,franka,23.19,-64.39
xemb4all,5,001000,franka,-21.75,-99.12
xemb4all,5,001000,franka,-12.41,-77.9
xemb4all,5,001000,franka,36.61,-18.69
xemb4all,5,001000,franka,18.88,-25.14
xemb4all,5,001000,franka,40.94,-8.21
xemb4all,5,001000,franka,31.29,-24.95
xemb4all,5,001000,franka,37.59,13.9
xemb4all,5,001000,franka,30.03,-44.62
xemb4all,5,001000,franka,14.84,-15.66
xemb4all,5,001000,franka,-18.98,-105.21
xemb4all,5,001000,franka,2.84,-50.56
xemb4all,5,001000,franka,-13.84,-101.9
xemb4all,5,001000,franka,41.39,-12.04
xemb4all,5,001000,franka,-7.89,-103.5
xemb4all,5,001000,franka,43.23,9.94
xemb4all,5,001000,franka,43.69,-15.63
xemb4all,5,001000,franka,22.6,-8.12
xemb4all,5,001000,franka,36.7,10.4
xemb4all,5,001000,franka,-0.01,-80.85
xemb4all,5,001000,franka,-25.59,-72.68
xemb4all,5,001000,franka,11.46,-50.12
xemb4all,5,001000,franka,12.21,-52.15
xemb4all,5,001000,franka,26.47,9.24
xemb4all,5,001000,franka,-17.11,-83.3
xemb4all,5,001000,franka,35.68,2.48
xemb4all,5,001000,franka,3.93,-95.14
xemb4all,5,001000,franka,23.54,-19.48
xemb4all,5,001000,franka,25.34,-17.86
xemb4all,5,001000,franka,-17.51,-98.81
xemb4all,5,001000,franka,30.1,-16.7
xemb4all,5,001000,franka,18.27,-70.58
xemb4all,5,001000,franka,15.0,-68.07
xemb4all,5,001000,franka,17.24,-60.23
xemb4all,5,001000,franka,17.5,-12.34
xemb4all,5,001000,franka,-19.67,-99.11
xemb4all,5,001000,franka,23.53,-66.12
xemb4all,5,001000,franka,-6.7,-90.43
xemb4all,5,001000,franka,16.09,-22.59
xemb4all,5,001000,franka,18.83,-19.26
xemb4all,5,001000,franka,23.63,-27.89
xemb4all,5,001000,franka,-10.71,-73.48
xemb4all,5,001000,franka,15.73,-66.51
xemb4all,5,001000,franka,1.0,-47.7
xemb4all,5,001000,franka,36.22,14.32
xemb4all,5,001000,franka,-19.28,-99.02
xemb4all,5,001000,franka,17.45,-5.98
xemb4all,5,001000,franka,28.03,7.04
xemb4all,5,001000,franka,41.38,-17.0
xemb4all,5,001000,franka,-17.67,-73.78
xemb4all,5,001000,franka,3.94,-95.53
xemb4all,5,001000,franka,16.15,-61.11
xemb4all,5,001000,franka,8.7,-83.65
xemb4all,5,001000,franka,-7.38,-105.86
xemb4all,5,001000,franka,21.36,-18.23
xemb4all,5,001000,franka,10.82,-15.85
xemb4all,5,001000,franka,-15.03,-77.89
xemb4all,5,001000,franka,25.86,-9.53
xemb4all,5,001000,franka,-11.6,-102.33
xemb4all,5,001000,franka,27.01,-59.57
xemb4all,5,001000,franka,-7.42,-105.98
xemb4all,5,001000,franka,-11.04,-106.59
xemb4all,5,001000,franka,-29.02,-78.72
xemb4all,5,001000,franka,25.87,-18.5
xemb4all,5,001000,franka,14.39,-52.46
xemb4all,5,001000,franka,-17.68,-83.27
xemb4all,5,001000,franka,17.53,-57.24
xemb4all,5,001000,franka,13.59,-13.05
xemb4all,5,001000,franka,-10.08,-94.81
xemb4all,5,001000,franka,-2.57,-91.77
xemb4all,5,001000,franka,16.48,-59.04
xemb4all,5,001000,franka,15.43,-24.29
xemb4all,5,001000,franka,-4.56,-90.81
xemb4all,5,001000,franka,9.99,-67.71
xemb4all,5,001000,franka,12.28,-43.95
xemb4all,5,001000,franka,12.15,-52.86
xemb4all,5,001000,franka,22.87,-63.81
xemb4all,5,001000,franka,34.94,2.92
xemb4all,5,001000,franka,-9.11,-106.21
xemb4all,5,001000,franka,-3.81,-88.74
xemb4all,5,001000,franka,-5.83,-83.06
xemb4all,5,001000,franka,-9.25,-108.81
xemb4all,5,001000,franka,14.75,-68.14
xemb4all,5,001000,franka,21.08,-53.9
xemb4all,5,001000,franka,20.18,-72.09
xemb4all,5,001000,franka,14.36,-52.28
xemb4all,5,001000,franka,25.76,9.48
xemb4all,5,001000,franka,11.51,-49.91
xemb4all,5,001000,franka,35.92,7.01
xemb4all,5,001000,franka,1.02,-47.9
xemb4all,5,001000,franka,26.69,4.61
xemb4all,5,001000,franka,8.29,-52.76
xemb4all,5,001000,franka,-28.1,-79.12
xemb4all,5,001000,franka,19.73,-63.22
xemb4all,5,001000,franka,15.89,-61.31
xemb4all,5,001000,franka,11.5,-47.49
xemb4all,5,001000,franka,19.82,-24.7
xemb4all,5,001000,franka,31.48,-5.6
xemb4all,5,001000,franka,-29.07,-80.04
xemb4all,5,001000,franka,-17.09,-77.01
xemb4all,5,001000,franka,24.35,-18.91
xemb4all,5,001000,franka,12.46,-43.67
xemb4all,5,001000,franka,-10.43,-110.46
xemb4all,5,001000,franka,19.08,-59.93
xemb4all,5,001000,franka,-18.98,-85.33
xemb4all,5,001000,franka,-9.84,-75.53
xemb4all,5,001000,franka,26.69,-8.79
xemb4all,5,001000,franka,5.03,-87.9
xemb4all,5,001000,franka,-17.54,-81.78
xemb4all,5,001000,franka,-13.67,-98.59
xemb4all,5,001000,franka,-10.32,-100.78
xemb4all,5,001000,franka,-8.97,-108.32
xemb4all,5,001000,franka,19.73,-50.06
xemb4all,5,001000,franka,12.97,-49.79
xemb4all,5,001000,franka,-3.65,-69.1
xemb4all,5,001000,franka,16.83,-61.03
xemb4all,5,001000,franka,-19.05,-67.52
xemb4all,5,001000,franka,50.96,14.75
xemb4all,5,001000,franka,25.81,-3.57
xemb4all,5,001000,franka,3.68,-95.08
xemb4all,5,001000,franka,24.16,-29.04
xemb4all,5,001000,franka,20.65,-9.4
xemb4all,5,001000,franka,-5.44,-90.94
xemb4all,5,001000,franka,-17.07,-104.38
xemb4all,5,001000,franka,-25.91,-88.84
xemb4all,5,001000,franka,34.64,-0.04
xemb4all,5,001000,franka,34.54,-11.67
xemb4all,5,001000,franka,-29.0,-79.41
xemb4all,5,001000,franka,39.03,-14.17
xemb4all,5,001000,franka,-10.53,-108.1
xemb4all,5,001000,franka,13.17,-14.09
xemb4all,5,001000,franka,22.79,-66.18
xemb4all,5,001000,franka,28.75,5.96
xemb4all,5,001000,franka,21.81,-43.94
xemb4all,5,001000,franka,-10.98,-96.61
xemb4all,5,001000,franka,13.85,-47.73
xemb4all,5,001000,franka,-11.69,-100.0
xemb4all,5,001000,franka,-18.69,-82.09
xemb4all,5,001000,franka,-8.97,-102.36
xemb4all,5,001000,franka,26.25,-24.42
xemb4all,5,001000,franka,14.54,-15.59
xemb4all,5,001000,franka,-15.81,-69.85
xemb4all,5,001000,franka,14.62,-48.54
xemb4all,5,001000,franka,-25.55,-73.98
xemb4all,5,001000,franka,27.24,6.78
xemb4all,5,001000,franka,12.26,-52.25
xemb4all,5,001000,franka,20.8,-18.76
xemb4all,5,001000,franka,43.48,3.68
xemb4all,5,001000,franka,-6.43,-104.57
xemb4all,5,001000,franka,24.62,-60.69
xemb4all,5,001000,franka,16.52,-38.87
xemb4all,5,001000,franka,16.39,-59.57
xemb4all,5,001000,franka,30.52,-28.54
xemb4all,5,001000,franka,20.55,-50.34
xemb4all,5,001000,franka,32.68,-12.98
xemb4all,5,001000,franka,-26.31,-91.43
xemb4all,5,001000,franka,5.86,-57.39
xemb4all,5,001000,franka,-13.84,-102.14
xemb4all,5,001000,franka,21.9,-27.84
xemb4all,5,001000,franka,-5.07,-103.43
xemb4all,5,001000,franka,31.92,-16.38
xemb4all,5,001000,franka,16.79,-18.21
xemb4all,5,001000,franka,40.7,12.29
xemb4all,5,001000,franka,25.17,-61.45
xemb4all,5,001000,franka,42.98,7.84
xemb4all,5,001000,franka,30.56,6.07
xemb4all,5,001000,franka,17.19,-71.46
xemb4all,5,001000,franka,-17.4,-75.24
xemb4all,5,001000,franka,16.36,-58.75
xemb4all,5,001000,franka,-17.69,-98.99
xemb4all,5,001000,franka,-15.82,-74.83
xemb4all,5,001000,franka,2.09,-94.84
xemb4all,5,001000,franka,35.1,12.32
xemb4all,5,001000,franka,-18.18,-86.2
xemb4all,5,001000,franka,-9.03,-111.01
xemb4all,5,001000,franka,15.81,-63.77
xemb4all,5,001000,franka,23.6,-63.21
xemb4all,5,001000,franka,21.59,-64.43
xemb4all,5,001000,franka,35.69,0.04
xemb4all,5,001000,franka,27.19,7.12
xemb4all,5,001000,franka,12.22,-15.93
xemb4all,5,001000,franka,-19.15,-103.12
xemb4all,5,001000,franka,-13.52,-90.83
xemb4all,5,001000,franka,13.54,-17.36
xemb4all,5,001000,franka,19.39,-64.44
xemb4all,5,001000,franka,32.08,6.99
xemb4all,5,001000,franka,-29.74,-78.73
xemb4all,5,001000,franka,27.73,-15.56
xemb4all,5,001000,franka,-21.14,-99.23
xemb4all,5,001000,franka,26.84,-21.86
xemb4all,5,001000,franka,41.78,-16.2
xemb4all,5,001000,franka,-14.95,-96.15
xemb4all,5,001000,franka,-0.02,-80.69
xemb4all,5,001000,franka,12.16,-17.35
xemb4all,5,001000,franka,-18.38,-93.3
xemb4all,5,001000,franka,25.04,-60.72
xemb4all,5,001000,franka,49.93,15.46
xemb4all,5,001000,franka,41.92,6.78
xemb4all,5,001000,franka,-24.96,-87.03
xemb4all,5,001000,franka,11.75,-14.48
xemb4all,5,001000,franka,-18.28,-103.7
xemb4all,5,001000,franka,-22.59,-79.79
xemb4all,5,001000,franka,17.57,-25.13
xemb4all,5,001000,franka,11.74,-14.45
xemb4all,5,001000,franka,-20.9,-98.79
xemb4all,5,001000,franka,32.56,-12.65
xemb4all,5,001000,franka,-11.09,-80.51
