model,model_label,view,source,tsne_x,tsne_y
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-54.83,18.95
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-74.82,-9.53
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,29.58,17.65
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-27.33,-49.22
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-36.16,-23.86
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-42.1,7.62
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-10.46,-68.08
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-75.22,-17.22
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-66.34,7.41
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-3.05,-45.34
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,0.71,10.36
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-66.33,5.81
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-7.76,-48.49
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-41.88,0.76
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-32.68,3.03
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,19.97,12.91
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-14.01,54.21
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-10.8,-2.51
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-14.3,-3.63
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,19.52,10.57
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,11.14,-63.16
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-9.72,-35.56
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-75.98,-17.92
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,40.64,17.63
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-45.07,8.52
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-29.88,-2.02
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-43.3,-11.64
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,10.98,-57.81
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-1.96,-47.19
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,18.07,-7.65
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,10.1,-73.73
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-41.22,9.54
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-49.59,22.58
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-44.28,21.8
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,17.31,9.75
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-46.79,46.83
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-41.84,-18.01
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-52.19,23.62
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-48.02,25.48
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-40.27,12.17
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-14.46,-52.95
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,43.65,5.58
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,24.26,6.61
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,10.21,-63.14
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,10.65,-49.75
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,7.62,24.54
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,21.08,-10.04
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-78.86,-6.28
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-29.65,-64.36
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-34.71,53.35
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-15.06,-40.79
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-71.16,-16.71
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-31.81,-16.55
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-76.88,-4.81
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-13.69,62.59
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-63.01,10.67
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-68.78,3.44
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-10.88,-62.01
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-1.67,-0.61
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-69.13,3.77
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-23.94,-46.26
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-28.5,2.58
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-19.4,-4.74
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-2.01,-25.47
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-1.89,-47.04
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-33.72,33.28
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-51.97,26.22
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,55.16,41.66
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-39.67,51.48
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,48.14,-30.86
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-20.99,49.14
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-56.23,25.61
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-24.12,59.89
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-67.35,-9.41
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-65.7,-16.27
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-58.59,23.94
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-43.77,17.66
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,5.14,9.6
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-38.51,37.16
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-53.62,-16.39
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,9.38,-72.11
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-8.73,7.45
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.29,53.01
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-12.93,61.18
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-49.31,37.23
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,48.07,-8.95
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-43.09,54.19
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,14.25,8.78
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-69.41,2.17
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-22.25,46.07
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-60.43,7.28
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,22.97,20.63
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-16.98,48.2
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-59.42,2.09
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.74,-10.39
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-22.66,-62.55
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,63.2,-27.85
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,6.04,-70.27
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,7.3,-60.07
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-49.7,34.81
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-20.66,48.83
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,60.64,-37.12
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,33.93,13.62
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-44.85,-11.35
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-48.45,28.78
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-25.54,-45.15
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,47.27,-11.11
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-70.86,-17.04
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-4.31,0.05
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,0.92,-67.65
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-37.84,37.21
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-41.24,31.12
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,20.79,11.13
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.89,53.22
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-37.43,38.15
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-58.2,18.39
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-27.65,9.24
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-6.04,56.47
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-51.21,-13.12
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,16.47,-47.34
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,30.41,18.43
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-26.81,-50.28
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-68.89,7.99
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-70.59,-17.29
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-69.92,7.41
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,16.27,-13.35
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-14.17,-4.46
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-37.88,13.04
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-0.31,-69.17
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-46.15,21.37
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-51.3,-18.81
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-20.83,-2.69
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-40.91,9.0
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-9.01,16.25
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-13.96,3.66
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-34.88,1.72
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-18.67,-56.14
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-3.19,-47.08
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-16.74,2.04
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-14.01,63.14
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-42.61,26.3
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-41.43,26.34
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-13.63,51.18
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-5.98,18.09
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-16.76,-4.43
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-32.8,38.88
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-2.77,-55.38
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,14.59,8.81
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-7.53,41.33
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-40.95,0.82
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,9.17,-59.3
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,13.18,-13.52
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,40.35,17.46
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-47.52,49.85
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-72.88,-8.78
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-42.36,12.94
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,12.46,-48.71
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,19.74,-5.96
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-48.73,-14.13
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-53.46,-11.34
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-32.49,-18.82
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-13.06,50.72
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-16.58,41.22
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-22.23,61.62
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-45.41,-17.45
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,22.76,20.94
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-11.71,-65.37
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,4.09,7.72
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-50.55,-20.28
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,40.82,-29.02
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-8.75,-34.6
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,14.72,25.36
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-21.88,37.19
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-37.94,12.77
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,32.53,13.23
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-54.54,31.72
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,43.87,-29.31
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-73.39,-14.97
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-37.39,10.85
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-51.04,-11.54
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-25.91,55.56
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-19.15,45.75
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-63.7,13.89
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-52.66,38.45
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-32.0,48.39
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-26.01,-2.91
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-0.06,12.63
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-15.73,59.1
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-8.97,1.07
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-30.73,51.67
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,40.45,16.16
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-32.62,-20.77
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-21.91,-61.99
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-46.79,40.68
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-16.03,-61.96
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-16.32,36.85
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-53.18,27.25
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,9.58,-47.42
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-71.32,-13.43
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-45.16,17.04
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-11.17,62.76
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-15.82,33.23
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-75.12,-7.8
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-9.72,63.11
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-21.0,-62.23
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-54.67,24.79
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-72.04,-7.56
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-11.52,-38.55
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-14.57,51.57
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,31.92,19.58
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-7.83,-40.26
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,1.99,-74.32
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,40.48,18.96
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-2.22,-54.96
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-11.81,57.96
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-26.62,-3.84
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,14.16,-12.7
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,40.86,-7.69
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-6.29,-46.33
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-48.07,32.69
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-46.29,-7.28
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-43.73,9.03
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-3.09,-61.09
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-27.28,52.24
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-53.88,18.95
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-46.51,-8.02
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,11.76,8.55
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-47.57,31.61
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-31.38,7.22
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-13.08,-41.45
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,58.05,-37.03
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-18.17,47.73
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-31.4,-16.11
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,30.78,18.05
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,10.25,7.78
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-27.62,-52.4
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-51.77,10.84
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,7.44,-45.42
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-44.96,51.7
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-48.79,32.56
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-64.84,8.12
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-21.45,-15.21
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-33.98,-20.37
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,8.52,-64.26
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,17.21,-11.83
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,5.59,-73.77
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-26.22,-4.48
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-63.99,14.49
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-55.73,12.9
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,7.98,-39.84
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-20.86,-64.71
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,14.34,11.42
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,13.5,-55.43
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,18.75,-8.38
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,24.1,-34.32
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-51.4,-17.11
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-78.69,-6.2
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-64.92,3.4
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-18.61,-44.75
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,40.74,-12.45
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-34.54,1.98
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-36.28,37.41
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-41.51,-8.19
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-58.44,19.77
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,10.5,-63.95
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-47.12,7.66
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,12.82,-63.46
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-69.79,1.52
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-38.77,49.19
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-31.33,-15.77
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-45.1,50.51
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,38.88,-11.66
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-48.69,-13.01
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-53.55,30.73
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,41.79,16.04
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.03,-1.83
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-4.58,-18.2
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-32.7,-17.44
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-23.71,0.86
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,7.58,-64.06
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-68.01,-21.26
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,21.15,-11.06
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-31.14,-15.9
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,42.65,-11.8
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,9.66,-70.41
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-58.05,12.37
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,2.51,-72.25
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-10.55,62.83
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,24.58,5.98
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-77.42,-6.22
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-21.62,64.91
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-14.46,-56.99
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-46.25,-8.23
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-12.74,-59.83
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-2.67,-64.56
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-30.91,43.89
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-42.76,55.96
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-45.81,-8.85
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-50.65,-18.74
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-32.55,-2.79
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,20.66,-5.13
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,17.85,-12.76
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-6.81,-42.24
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-46.79,19.4
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-19.99,36.48
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-53.18,13.4
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-72.38,0.38
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-29.41,-23.65
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-12.15,-54.52
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-50.02,-18.05
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,10.16,-57.75
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-9.42,63.82
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-14.99,-2.75
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-58.65,2.24
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-63.63,14.4
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-15.96,43.04
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-60.37,-4.2
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-34.34,-0.9
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-73.34,-15.01
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-33.68,51.07
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-25.63,-48.36
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,6.72,-48.0
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-30.68,-8.74
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-1.78,10.76
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-31.49,39.43
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-10.2,-42.18
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-5.25,-73.15
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,9.38,-73.76
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-11.04,-62.27
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-29.19,-48.24
