teacher,n_emb,checkpoint,embodiment,umap_x,umap_y
xemb4all,5,070000,iiwa,-5.31,0.38
xemb4all,5,070000,iiwa,1.84,-2.49
xemb4all,5,070000,iiwa,4.73,-2.88
xemb4all,5,070000,iiwa,4.0,-3.84
xemb4all,5,070000,iiwa,-5.87,1.41
xemb4all,5,070000,iiwa,4.11,-1.84
xemb4all,5,070000,iiwa,0.9,-2.22
xemb4all,5,070000,iiwa,-6.82,3.82
xemb4all,5,070000,iiwa,1.46,-2.62
xemb4all,5,070000,iiwa,4.56,0.83
xemb4all,5,070000,iiwa,2.36,-3.52
xemb4all,5,070000,iiwa,1.19,-2.57
xemb4all,5,070000,iiwa,1.28,-2.12
xemb4all,5,070000,iiwa,1.47,-2.3
xemb4all,5,070000,iiwa,-7.21,2.27
xemb4all,5,070000,iiwa,2.7,-4.13
xemb4all,5,070000,iiwa,3.14,0.99
xemb4all,5,070000,iiwa,-5.2,3.07
xemb4all,5,070000,iiwa,-4.58,2.35
xemb4all,5,070000,iiwa,2.5,-1.48
xemb4all,5,070000,iiwa,-4.25,2.82
xemb4all,5,070000,iiwa,-5.77,1.26
xemb4all,5,070000,iiwa,-6.64,2.67
xemb4all,5,070000,iiwa,-8.06,3.34
xemb4all,5,070000,iiwa,4.36,1.63
xemb4all,5,070000,iiwa,-4.34,2.23
xemb4all,5,070000,iiwa,-6.85,2.22
xemb4all,5,070000,iiwa,5.09,-1.9
xemb4all,5,070000,iiwa,-5.85,0.01
xemb4all,5,070000,iiwa,1.42,-1.46
xemb4all,5,070000,iiwa,1.65,-1.02
xemb4all,5,070000,iiwa,1.73,-4.58
xemb4all,5,070000,iiwa,2.26,-4.66
xemb4all,5,070000,iiwa,-5.68,3.18
xemb4all,5,070000,iiwa,4.04,0.49
xemb4all,5,070000,iiwa,-4.6,2.06
xemb4all,5,070000,iiwa,1.81,-4.53
xemb4all,5,070000,iiwa,1.54,-3.23
xemb4all,5,070000,iiwa,-4.01,2.83
xemb4all,5,070000,iiwa,-6.9,1.81
xemb4all,5,070000,iiwa,-5.27,0.44
xemb4all,5,070000,iiwa,4.77,1.1
xemb4all,5,070000,iiwa,-6.85,2.25
xemb4all,5,070000,iiwa,4.35,0.89
xemb4all,5,070000,iiwa,6.12,-1.16
xemb4all,5,070000,iiwa,2.8,-2.56
xemb4all,5,070000,iiwa,1.51,-3.65
xemb4all,5,070000,iiwa,3.6,-1.16
xemb4all,5,070000,iiwa,-5.51,3.39
xemb4all,5,070000,iiwa,1.56,-1.8
xemb4all,5,070000,iiwa,0.87,-2.42
xemb4all,5,070000,iiwa,1.22,-1.23
xemb4all,5,070000,iiwa,-5.25,1.18
xemb4all,5,070000,iiwa,1.76,-0.86
xemb4all,5,070000,iiwa,-6.69,2.1
xemb4all,5,070000,iiwa,-5.97,1.93
xemb4all,5,070000,iiwa,1.51,-4.48
xemb4all,5,070000,iiwa,-7.89,2.85
xemb4all,5,070000,iiwa,-5.36,0.52
xemb4all,5,070000,iiwa,4.77,1.06
xemb4all,5,070000,iiwa,2.61,-2.36
xemb4all,5,070000,iiwa,2.53,-4.02
xemb4all,5,070000,iiwa,3.71,-4.44
xemb4all,5,070000,iiwa,1.64,-4.5
xemb4all,5,070000,iiwa,-5.05,2.08
xemb4all,5,070000,iiwa,1.43,-1.1
xemb4all,5,070000,iiwa,-4.17,2.48
xemb4all,5,070000,iiwa,-6.61,2.82
xemb4all,5,070000,iiwa,-5.18,1.66
xemb4all,5,070000,iiwa,2.31,-3.45
xemb4all,5,070000,iiwa,-5.43,3.19
xemb4all,5,070000,iiwa,1.79,-1.04
xemb4all,5,070000,iiwa,-7.54,3.85
xemb4all,5,070000,iiwa,-5.27,3.16
xemb4all,5,070000,iiwa,4.53,-3.5
xemb4all,5,070000,iiwa,0.51,-2.29
xemb4all,5,070000,iiwa,-6.06,0.36
xemb4all,5,070000,iiwa,1.39,-0.87
xemb4all,5,070000,iiwa,-5.01,3.13
xemb4all,5,070000,iiwa,-4.99,1.29
xemb4all,5,070000,iiwa,3.52,-1.77
xemb4all,5,070000,iiwa,2.66,-2.58
xemb4all,5,070000,iiwa,1.56,-4.49
xemb4all,5,070000,iiwa,-6.64,3.48
xemb4all,5,070000,iiwa,1.37,-0.76
xemb4all,5,070000,iiwa,-8.48,3.88
xemb4all,5,070000,iiwa,4.05,-2.52
xemb4all,5,070000,iiwa,-5.49,0.79
xemb4all,5,070000,iiwa,-6.31,2.19
xemb4all,5,070000,iiwa,-4.9,2.48
xemb4all,5,070000,iiwa,-6.98,2.42
xemb4all,5,070000,iiwa,-4.41,0.62
xemb4all,5,070000,iiwa,3.09,1.36
xemb4all,5,070000,iiwa,1.37,-4.14
xemb4all,5,070000,iiwa,3.27,-4.28
xemb4all,5,070000,iiwa,-4.35,1.34
xemb4all,5,070000,iiwa,4.05,0.49
xemb4all,5,070000,iiwa,-5.52,1.97
xemb4all,5,070000,iiwa,2.48,-0.99
xemb4all,5,070000,iiwa,5.26,-2.79
xemb4all,5,070000,iiwa,-7.8,2.79
xemb4all,5,070000,iiwa,1.53,-1.97
xemb4all,5,070000,iiwa,2.95,-1.82
xemb4all,5,070000,iiwa,3.94,-1.17
xemb4all,5,070000,iiwa,-5.68,1.92
xemb4all,5,070000,iiwa,3.26,1.24
xemb4all,5,070000,iiwa,-4.44,2.17
xemb4all,5,070000,iiwa,1.63,-4.43
xemb4all,5,070000,iiwa,4.03,-4.06
xemb4all,5,070000,iiwa,2.78,-1.93
xemb4all,5,070000,iiwa,4.76,1.08
xemb4all,5,070000,iiwa,3.43,-2.55
xemb4all,5,070000,iiwa,-6.68,3.24
xemb4all,5,070000,iiwa,-4.33,2.19
xemb4all,5,070000,iiwa,1.55,-1.08
xemb4all,5,070000,iiwa,3.71,-4.31
xemb4all,5,070000,iiwa,-4.89,3.34
xemb4all,5,070000,iiwa,-7.8,3.92
xemb4all,5,070000,iiwa,1.44,-4.47
xemb4all,5,070000,iiwa,-5.32,1.17
xemb4all,5,070000,iiwa,5.22,-3.34
xemb4all,5,070000,iiwa,3.89,1.69
xemb4all,5,070000,iiwa,1.65,-4.49
xemb4all,5,070000,iiwa,2.72,-4.15
xemb4all,5,070000,iiwa,4.19,0.55
xemb4all,5,070000,iiwa,1.07,-2.76
xemb4all,5,070000,iiwa,3.96,-1.34
xemb4all,5,070000,iiwa,4.02,-1.14
xemb4all,5,070000,iiwa,-4.51,0.62
xemb4all,5,070000,iiwa,-4.11,2.79
xemb4all,5,070000,iiwa,4.93,-3.66
xemb4all,5,070000,iiwa,-4.01,2.82
xemb4all,5,070000,iiwa,-4.59,0.38
xemb4all,5,070000,iiwa,2.32,-4.61
xemb4all,5,070000,iiwa,-4.17,2.71
xemb4all,5,070000,iiwa,3.28,1.21
xemb4all,5,070000,iiwa,-5.58,-0.15
xemb4all,5,070000,iiwa,-5.01,1.01
xemb4all,5,070000,iiwa,1.5,-2.04
xemb4all,5,070000,iiwa,-5.07,2.41
xemb4all,5,070000,iiwa,-6.27,2.77
xemb4all,5,070000,iiwa,-6.88,3.76
xemb4all,5,070000,iiwa,2.84,-2.58
xemb4all,5,070000,iiwa,-4.25,2.8
xemb4all,5,070000,iiwa,-4.6,1.86
xemb4all,5,070000,iiwa,-6.58,2.62
xemb4all,5,070000,iiwa,1.34,-0.82
xemb4all,5,070000,iiwa,5.51,-3.11
xemb4all,5,070000,iiwa,-4.46,2.3
xemb4all,5,070000,iiwa,1.5,-2.26
xemb4all,5,070000,iiwa,-7.59,3.86
xemb4all,5,070000,iiwa,3.73,-4.54
xemb4all,5,070000,iiwa,-5.32,2.19
xemb4all,5,070000,iiwa,4.07,1.8
xemb4all,5,070000,iiwa,-5.62,0.52
xemb4all,5,070000,iiwa,-8.16,3.61
xemb4all,5,070000,iiwa,-4.24,1.49
xemb4all,5,070000,iiwa,-5.17,0.99
xemb4all,5,070000,iiwa,3.35,-4.69
xemb4all,5,070000,iiwa,2.78,-2.83
xemb4all,5,070000,iiwa,2.55,-1.06
xemb4all,5,070000,iiwa,4.46,1.17
xemb4all,5,070000,iiwa,1.06,-2.8
xemb4all,5,070000,iiwa,1.23,-1.58
xemb4all,5,070000,iiwa,5.62,-1.07
xemb4all,5,070000,iiwa,-6.61,1.44
xemb4all,5,070000,iiwa,1.25,-2.08
xemb4all,5,070000,iiwa,5.19,-3.36
xemb4all,5,070000,iiwa,3.78,-1.51
xemb4all,5,070000,iiwa,-4.55,1.75
xemb4all,5,070000,iiwa,2.47,-3.58
xemb4all,5,070000,iiwa,3.18,1.58
xemb4all,5,070000,iiwa,5.81,-1.3
xemb4all,5,070000,iiwa,1.42,-3.88
xemb4all,5,070000,iiwa,-7.89,3.14
xemb4all,5,070000,iiwa,4.93,-3.15
xemb4all,5,070000,iiwa,3.78,-4.9
xemb4all,5,070000,iiwa,-7.59,3.84
xemb4all,5,070000,iiwa,3.54,-2.37
xemb4all,5,070000,iiwa,4.83,-2.4
xemb4all,5,070000,iiwa,-5.15,0.21
xemb4all,5,070000,iiwa,-5.53,1.81
xemb4all,5,070000,iiwa,-7.41,3.45
xemb4all,5,070000,iiwa,2.29,-4.72
xemb4all,5,070000,iiwa,2.82,-3.14
xemb4all,5,070000,iiwa,4.92,-2.48
xemb4all,5,070000,iiwa,4.1,1.01
xemb4all,5,070000,iiwa,3.97,-4.26
xemb4all,5,070000,iiwa,3.49,1.87
xemb4all,5,070000,iiwa,-5.45,3.27
xemb4all,5,070000,iiwa,-5.59,2.12
xemb4all,5,070000,iiwa,-8.32,3.88
xemb4all,5,070000,iiwa,2.32,-4.55
xemb4all,5,070000,iiwa,3.36,1.19
xemb4all,5,070000,iiwa,3.58,1.57
xemb4all,5,070000,iiwa,0.9,-2.04
xemb4all,5,070000,iiwa,1.46,-1.16
xemb4all,5,070000,iiwa,-5.47,3.23
xemb4all,5,070000,iiwa,2.97,-4.06
xemb4all,5,070000,iiwa,3.17,1.5
xemb4all,5,070000,iiwa,-5.49,0.34
xemb4all,5,070000,iiwa,2.68,-2.47
xemb4all,5,070000,iiwa,1.36,-1.98
xemb4all,5,070000,iiwa,-5.61,1.85
xemb4all,5,070000,iiwa,4.74,0.96
xemb4all,5,070000,iiwa,2.42,-4.05
xemb4all,5,070000,iiwa,-6.57,2.82
xemb4all,5,070000,iiwa,-6.35,2.92
xemb4all,5,070000,iiwa,1.57,-1.26
xemb4all,5,070000,iiwa,1.17,-3.56
xemb4all,5,070000,iiwa,-8.16,3.72
xemb4all,5,070000,iiwa,2.18,-4.63
xemb4all,5,070000,iiwa,-5.26,1.56
xemb4all,5,070000,iiwa,-4.06,2.71
xemb4all,5,070000,iiwa,-7.75,3.96
xemb4all,5,070000,iiwa,2.08,-1.45
xemb4all,5,070000,iiwa,-5.26,1.76
xemb4all,5,070000,iiwa,2.46,-3.91
xemb4all,5,070000,iiwa,2.55,-2.25
xemb4all,5,070000,iiwa,2.27,-3.67
xemb4all,5,070000,iiwa,2.51,-1.37
xemb4all,5,070000,iiwa,-6.37,2.84
xemb4all,5,070000,iiwa,4.86,-3.4
xemb4all,5,070000,iiwa,-4.04,2.85
xemb4all,5,070000,iiwa,1.26,-2.48
xemb4all,5,070000,iiwa,-4.77,1.8
xemb4all,5,070000,iiwa,-6.52,2.16
xemb4all,5,070000,iiwa,-4.25,2.41
xemb4all,5,070000,iiwa,-6.96,3.06
xemb4all,5,070000,iiwa,1.27,-2.51
xemb4all,5,070000,iiwa,-5.29,1.27
xemb4all,5,070000,iiwa,2.79,-2.82
xemb4all,5,070000,iiwa,-3.99,2.79
xemb4all,5,070000,iiwa,-5.79,0.97
xemb4all,5,070000,iiwa,4.17,-3.8
xemb4all,5,070000,iiwa,-5.21,3.22
xemb4all,5,070000,iiwa,4.7,0.88
xemb4all,5,070000,iiwa,6.0,-3.09
xemb4all,5,070000,iiwa,1.24,-1.6
xemb4all,5,070000,iiwa,4.76,-2.84
xemb4all,5,070000,iiwa,2.56,-4.01
xemb4all,5,070000,iiwa,-5.02,3.0
xemb4all,5,070000,iiwa,-5.85,1.48
xemb4all,5,070000,iiwa,2.43,-3.91
xemb4all,5,070000,iiwa,5.56,-3.26
xemb4all,5,070000,iiwa,3.96,0.34
xemb4all,5,070000,iiwa,-5.34,2.69
xemb4all,5,070000,iiwa,2.34,-3.07
xemb4all,5,070000,iiwa,1.55,-4.37
xemb4all,5,070000,iiwa,1.28,-3.83
xemb4all,5,070000,iiwa,-4.81,3.0
xemb4all,5,070000,iiwa,-5.09,3.14
xemb4all,5,070000,iiwa,4.04,-1.34
xemb4all,5,070000,iiwa,2.61,-4.7
xemb4all,5,070000,iiwa,-5.63,2.62
xemb4all,5,070000,iiwa,-5.92,2.66
xemb4all,5,070000,iiwa,-6.92,2.39
xemb4all,5,070000,iiwa,3.24,-2.61
xemb4all,5,070000,iiwa,-6.64,2.81
xemb4all,5,070000,iiwa,-5.39,1.06
xemb4all,5,070000,iiwa,6.14,-1.57
xemb4all,5,070000,iiwa,4.14,-1.58
xemb4all,5,070000,iiwa,-4.72,3.06
xemb4all,5,070000,iiwa,2.29,-4.04
xemb4all,5,070000,iiwa,-4.24,2.97
xemb4all,5,070000,iiwa,2.72,-4.37
xemb4all,5,070000,iiwa,-4.17,2.74
xemb4all,5,070000,iiwa,3.86,-3.98
xemb4all,5,070000,iiwa,1.9,-4.07
xemb4all,5,070000,iiwa,-6.06,3.62
xemb4all,5,070000,iiwa,4.1,-1.46
xemb4all,5,070000,iiwa,4.24,-2.35
xemb4all,5,070000,iiwa,1.21,-1.94
xemb4all,5,070000,iiwa,1.36,-1.01
xemb4all,5,070000,iiwa,-5.29,0.76
xemb4all,5,070000,iiwa,4.55,0.78
xemb4all,5,070000,iiwa,-5.02,1.58
xemb4all,5,070000,iiwa,-7.56,2.39
xemb4all,5,070000,iiwa,4.65,0.82
xemb4all,5,070000,iiwa,-4.92,2.19
xemb4all,5,070000,iiwa,-7.77,3.97
xemb4all,5,070000,iiwa,1.38,-1.82
xemb4all,5,070000,iiwa,-5.77,-0.04
xemb4all,5,070000,iiwa,5.58,-3.29
xemb4all,5,070000,iiwa,-4.96,3.11
xemb4all,5,070000,iiwa,3.83,-4.17
xemb4all,5,070000,iiwa,-8.32,3.14
xemb4all,5,070000,iiwa,4.37,0.84
xemb4all,5,070000,iiwa,4.85,1.04
xemb4all,5,070000,iiwa,2.69,-4.26
xemb4all,5,070000,iiwa,2.24,-1.4
xemb4all,5,070000,iiwa,-6.13,2.79
xemb4all,5,070000,iiwa,-4.72,1.88
xemb4all,5,070000,iiwa,1.48,-1.08
xemb4all,5,070000,iiwa,2.89,-4.28
xemb4all,5,070000,iiwa,-4.24,2.45
xemb4all,5,070000,iiwa,-5.64,-0.16
xemb4all,5,070000,iiwa,3.56,-4.33
xemb4all,5,070000,iiwa,-6.62,1.93
xemb4all,5,070000,iiwa,3.75,-1.39
xemb4all,5,070000,iiwa,1.95,-4.18
xemb4all,5,070000,iiwa,-6.5,2.66
xemb4all,5,070000,iiwa,0.44,-2.17
xemb4all,5,070000,iiwa,1.47,-4.5
xemb4all,5,070000,iiwa,1.35,-0.96
xemb4all,5,070000,iiwa,-5.16,0.49
xemb4all,5,070000,iiwa,4.68,1.27
xemb4all,5,070000,iiwa,2.69,-4.33
xemb4all,5,070000,iiwa,1.44,-1.57
xemb4all,5,070000,iiwa,4.24,0.83
xemb4all,5,070000,iiwa,2.33,-1.27
xemb4all,5,070000,iiwa,-4.25,2.58
xemb4all,5,070000,iiwa,-5.45,3.26
xemb4all,5,070000,iiwa,1.22,-3.61
xemb4all,5,070000,iiwa,-9.51,6.35
xemb4all,5,070000,iiwa,-5.12,1.6
xemb4all,5,070000,iiwa,1.51,-0.92
xemb4all,5,070000,iiwa,-5.37,0.93
xemb4all,5,070000,iiwa,-5.65,1.23
xemb4all,5,070000,iiwa,4.27,0.83
xemb4all,5,070000,iiwa,-4.75,2.6
xemb4all,5,070000,iiwa,2.24,-4.05
xemb4all,5,070000,iiwa,-4.31,2.82
xemb4all,5,070000,iiwa,3.69,1.66
xemb4all,5,070000,iiwa,4.55,-2.05
xemb4all,5,070000,iiwa,-4.06,2.63
xemb4all,5,070000,iiwa,1.11,-1.86
xemb4all,5,070000,iiwa,3.83,1.78
xemb4all,5,070000,iiwa,2.79,-2.55
xemb4all,5,070000,iiwa,4.25,1.16
xemb4all,5,070000,iiwa,5.64,-2.65
xemb4all,5,070000,iiwa,1.98,-3.32
xemb4all,5,070000,iiwa,1.48,-1.03
xemb4all,5,070000,iiwa,4.73,0.94
xemb4all,5,070000,iiwa,4.71,1.16
xemb4all,5,070000,iiwa,-4.59,2.35
xemb4all,5,070000,iiwa,3.03,-1.01
xemb4all,5,070000,iiwa,4.4,1.6
xemb4all,5,070000,iiwa,1.94,-4.32
xemb4all,5,070000,iiwa,-4.77,3.31
xemb4all,5,070000,iiwa,-4.64,1.02
xemb4all,5,070000,iiwa,2.17,-3.09
xemb4all,5,070000,iiwa,-4.99,3.12
xemb4all,5,070000,iiwa,-4.98,3.46
xemb4all,5,070000,iiwa,1.22,-2.12
xemb4all,5,070000,iiwa,2.72,-3.08
xemb4all,5,070000,iiwa,-7.63,2.88
xemb4all,5,070000,iiwa,-6.98,3.35
xemb4all,5,070000,iiwa,4.35,0.67
xemb4all,5,070000,iiwa,3.13,-4.38
xemb4all,5,070000,iiwa,2.69,-2.53
xemb4all,5,070000,iiwa,-6.68,3.74
xemb4all,5,070000,iiwa,3.35,-1.09
xemb4all,5,070000,iiwa,1.44,-4.47
xemb4all,5,070000,iiwa,-4.09,2.61
xemb4all,5,070000,iiwa,0.53,-2.29
xemb4all,5,070000,iiwa,4.37,-3.56
xemb4all,5,070000,iiwa,3.55,0.65
xemb4all,5,070000,iiwa,4.1,0.53
xemb4all,5,070000,iiwa,1.54,-2.37
xemb4all,5,070000,iiwa,1.72,-4.22
xemb4all,5,070000,iiwa,4.86,1.01
xemb4all,5,070000,iiwa,-6.91,3.79
xemb4all,5,070000,iiwa,2.38,-3.79
xemb4all,5,070000,iiwa,1.67,-4.15
xemb4all,5,070000,iiwa,4.26,-3.99
xemb4all,5,070000,iiwa,4.33,-3.86
xemb4all,5,070000,iiwa,-5.8,0.05
xemb4all,5,070000,iiwa,-6.46,1.2
xemb4all,5,070000,iiwa,-5.94,1.34
xemb4all,5,070000,iiwa,1.39,-0.93
xemb4all,5,070000,iiwa,2.29,-1.1
xemb4all,5,070000,iiwa,5.31,-2.42
xemb4all,5,070000,iiwa,3.12,-4.71
xemb4all,5,070000,iiwa,-5.9,3.59
xemb4all,5,070000,iiwa,-6.41,2.19
xemb4all,5,070000,iiwa,-6.25,2.89
xemb4all,5,070000,iiwa,2.27,-3.98
xemb4all,5,070000,iiwa,2.58,-2.66
xemb4all,5,070000,iiwa,-6.97,3.64
xemb4all,5,070000,iiwa,5.69,-1.09
xemb4all,5,070000,iiwa,-6.46,3.74
xemb4all,5,070000,iiwa,-7.91,3.89
xemb4all,5,070000,iiwa,-5.81,1.71
xemb4all,5,070000,iiwa,3.37,-2.52
xemb4all,5,070000,iiwa,1.22,-3.66
xemb4all,5,070000,iiwa,-6.95,2.19
xemb4all,5,070000,iiwa,-7.7,2.52
xemb4all,5,070000,iiwa,4.83,-2.85
xemb4all,5,070000,iiwa,-6.05,1.29
xemb4all,5,070000,iiwa,-6.39,2.15
xemb4all,5,070000,iiwa,-5.03,1.75
xemb4all,5,070000,iiwa,-4.54,2.16
xemb4all,5,070000,iiwa,1.36,-3.44
xemb4all,5,070000,iiwa,1.23,-1.83
xemb4all,5,070000,iiwa,3.99,1.82
xemb4all,5,070000,iiwa,1.27,-3.6
xemb4all,5,070000,iiwa,0.88,-1.87
xemb4all,5,070000,iiwa,4.7,-3.46
xemb4all,5,070000,iiwa,-5.47,3.21
xemb4all,5,070000,iiwa,2.01,-3.95
xemb4all,5,070000,iiwa,4.36,1.24
xemb4all,5,070000,iiwa,-6.06,1.28
xemb4all,5,070000,iiwa,-7.31,3.51
xemb4all,5,070000,iiwa,0.83,-2.18
xemb4all,5,070000,iiwa,1.38,-0.99
xemb4all,5,070000,iiwa,2.35,-3.52
xemb4all,5,070000,iiwa,3.48,-4.49
xemb4all,5,070000,iiwa,-8.48,3.88
xemb4all,5,070000,iiwa,1.38,-2.42
xemb4all,5,070000,iiwa,-4.89,3.16
xemb4all,5,070000,iiwa,0.65,-2.71
xemb4all,5,070000,iiwa,1.25,-0.98
xemb4all,5,070000,iiwa,1.73,-4.45
xemb4all,5,070000,iiwa,1.02,-2.71
xemb4all,5,070000,iiwa,1.62,-1.17
xemb4all,5,070000,iiwa,-7.84,3.97
xemb4all,5,070000,iiwa,5.32,-2.58
xemb4all,5,070000,iiwa,2.72,-4.27
xemb4all,5,070000,iiwa,2.89,-2.94
xemb4all,5,070000,iiwa,-4.52,2.99
xemb4all,5,070000,iiwa,-5.24,0.23
xemb4all,5,070000,iiwa,1.28,-2.57
xemb4all,5,070000,iiwa,3.04,-4.59
xemb4all,5,070000,iiwa,2.76,-2.81
xemb4all,5,070000,iiwa,4.42,0.85
xemb4all,5,070000,iiwa,5.33,-3.31
xemb4all,5,070000,iiwa,-8.4,3.38
xemb4all,5,070000,iiwa,-6.38,1.95
xemb4all,5,070000,iiwa,3.92,-1.12
xemb4all,5,070000,iiwa,4.34,1.63
xemb4all,5,070000,iiwa,4.55,-1.69
xemb4all,5,070000,iiwa,4.71,-1.82
xemb4all,5,070000,iiwa,3.68,1.43
xemb4all,5,070000,iiwa,-5.14,1.21
xemb4all,5,070000,iiwa,-5.13,1.74
xemb4all,5,070000,iiwa,2.69,-4.49
xemb4all,5,070000,iiwa,-5.45,0.49
xemb4all,5,070000,iiwa,-6.57,2.69
xemb4all,5,070000,iiwa,-5.38,2.28
xemb4all,5,070000,iiwa,4.09,1.78
xemb4all,5,070000,iiwa,-6.59,2.13
xemb4all,5,070000,iiwa,-5.99,3.65
xemb4all,5,070000,iiwa,-5.55,2.5
xemb4all,5,070000,iiwa,4.1,-3.82
xemb4all,5,070000,iiwa,-6.21,1.78
xemb4all,5,070000,iiwa,5.56,-2.8
xemb4all,5,070000,iiwa,-7.74,2.72
xemb4all,5,070000,iiwa,3.48,-1.65
xemb4all,5,070000,iiwa,5.13,-3.49
xemb4all,5,070000,iiwa,4.51,-3.79
xemb4all,5,070000,iiwa,-4.98,2.39
xemb4all,5,070000,iiwa,0.85,-1.62
xemb4all,5,070000,iiwa,-5.7,2.6
xemb4all,5,070000,iiwa,-6.86,3.75
xemb4all,5,070000,iiwa,-6.22,1.78
xemb4all,5,070000,iiwa,-5.35,0.48
xemb4all,5,070000,iiwa,4.73,1.11
xemb4all,5,070000,iiwa,0.82,-2.12
xemb4all,5,070000,iiwa,1.77,-4.54
xemb4all,5,070000,iiwa,-4.81,2.77
xemb4all,5,070000,iiwa,-6.17,1.81
xemb4all,5,070000,iiwa,5.62,-0.83
xemb4all,5,070000,iiwa,2.68,-4.38
xemb4all,5,070000,iiwa,-7.42,2.29
xemb4all,5,070000,iiwa,1.84,-2.66
xemb4all,5,070000,iiwa,5.3,-2.6
xemb4all,5,070000,iiwa,-7.1,3.8
xemb4all,5,070000,iiwa,-6.39,0.6
xemb4all,5,070000,iiwa,1.41,-2.6
xemb4all,5,070000,iiwa,-4.94,3.05
xemb4all,5,070000,iiwa,4.05,1.85
xemb4all,5,070000,iiwa,4.64,-3.46
xemb4all,5,070000,iiwa,1.22,-3.18
xemb4all,5,070000,iiwa,1.26,-1.23
xemb4all,5,070000,iiwa,2.06,-4.23
xemb4all,5,070000,iiwa,-5.67,1.95
xemb4all,5,070000,iiwa,3.31,-4.65
xemb4all,5,070000,iiwa,-6.14,0.53
xemb4all,5,070000,iiwa,2.77,-4.1
xemb4all,5,070000,iiwa,2.79,-3.83
xemb4all,5,070000,iiwa,2.31,-3.97
xemb4all,5,070000,iiwa,-5.97,1.83
xemb4all,5,070000,iiwa,-7.38,3.86
xemb4all,5,070000,iiwa,-5.99,0.95
xemb4all,5,070000,iiwa,2.95,-4.14
xemb4all,5,070000,iiwa,-8.16,3.67
xemb4all,5,070000,iiwa,-7.21,3.7
xemb4all,5,070000,iiwa,-6.55,2.06
xemb4all,5,070000,iiwa,4.06,-2.04
xemb4all,5,070000,iiwa,-5.28,3.13
xemb4all,5,070000,iiwa,-4.01,2.86
xemb4all,5,070000,iiwa,-6.06,0.33
xemb4all,5,070000,iiwa,1.69,-4.05
xemb4all,5,070000,iiwa,-4.23,2.48
xemb4all,5,070000,iiwa,1.57,-1.28
xemb4all,5,070000,iiwa,3.93,-1.4
xemb4all,5,070000,iiwa,-6.51,2.76
xemb4all,5,070000,iiwa,1.64,-3.33
xemb4all,5,070000,iiwa,-5.27,3.21
xemb4all,5,070000,iiwa,2.63,-4.01
xemb4all,5,070000,iiwa,1.44,-4.3
xemb4all,5,070000,iiwa,-4.59,1.42
xemb4all,5,070000,iiwa,-5.53,0.83
xemb4all,5,070000,iiwa,1.62,-4.5
xemb4all,5,070000,iiwa,-5.06,2.42
xemb4all,5,070000,iiwa,3.74,-4.15
xemb4all,5,070000,iiwa,-5.15,1.55
xemb4all,5,070000,iiwa,-5.76,0.17
xemb4all,5,070000,iiwa,-7.92,3.05
xemb4all,5,070000,iiwa,-7.52,3.78
xemb4all,5,070000,iiwa,-5.45,3.29
xemb4all,5,070000,iiwa,1.49,-1.05
xemb4all,5,070000,iiwa,3.62,-0.9
xemb4all,5,070000,iiwa,-5.49,0.82
xemb4all,5,070000,iiwa,-4.46,0.91
xemb4all,5,070000,iiwa,-6.61,2.79
xemb4all,5,070000,iiwa,-5.77,1.03
xemb4all,5,070000,iiwa,-6.63,3.36
xemb4all,5,070000,iiwa,3.99,1.7
xemb4all,5,070000,iiwa,-4.59,2.2
xemb4all,5,070000,iiwa,-6.65,3.75
xemb4all,5,070000,iiwa,-4.5,2.57
xemb4all,5,070000,iiwa,-6.07,0.19
xemb4all,5,070000,iiwa,1.04,-2.58
xemb4all,5,070000,iiwa,2.1,-3.94
xemb4all,5,070000,iiwa,3.61,-1.15
xemb4all,5,070000,iiwa,-4.21,2.51
xemb4all,5,070000,iiwa,-5.81,0.96
xemb4all,5,070000,iiwa,-7.31,2.32
xemb4all,5,070000,iiwa,4.06,-1.44
xemb4all,5,070000,iiwa,3.3,1.25
xemb4all,5,070000,iiwa,3.55,-4.35
xemb4all,5,070000,iiwa,3.24,-3.92
xemb4all,5,070000,iiwa,4.0,-4.17
xemb4all,5,070000,iiwa,2.19,-0.98
xemb4all,5,070000,iiwa,-5.79,0.18
xemb4all,5,070000,iiwa,-5.91,0.03
xemb4all,5,070000,iiwa,-4.29,2.47
xemb4all,5,070000,iiwa,-5.89,0.0
xemb4all,5,070000,iiwa,4.42,-2.08
xemb4all,5,070000,iiwa,-5.66,-0.06
xemb4all,5,070000,iiwa,2.49,-0.99
xemb4all,5,070000,iiwa,1.72,-3.8
xemb4all,5,070000,iiwa,-6.25,2.94
xemb4all,5,070000,iiwa,-8.34,3.13
xemb4all,5,070000,iiwa,-6.24,0.1
xemb4all,5,070000,iiwa,1.21,-0.9
xemb4all,5,070000,iiwa,-5.6,0.45
xemb4all,5,070000,iiwa,-7.61,3.16
xemb4all,5,070000,iiwa,-5.4,0.63
xemb4all,5,070000,iiwa,2.78,-2.8
xemb4all,5,070000,iiwa,6.17,-1.23
xemb4all,5,070000,iiwa,0.73,-2.0
xemb4all,5,070000,iiwa,4.49,-3.92
xemb4all,5,070000,iiwa,4.05,1.82
xemb4all,5,070000,iiwa,1.36,-1.85
xemb4all,5,070000,iiwa,-4.61,1.75
xemb4all,5,070000,iiwa,-5.46,0.85
xemb4all,5,070000,iiwa,4.37,0.86
